Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
6,77,PHI,Gary Garrison,WR,21,1977,0,4,9,70,,134,0,0,0,0,0,12,29,0,405,7538,58,,,San Diego St.,,GarrGa00
6,78,RAM,Bill Harrison,E,,,0,0,0,,,,,,,,,,,,,,,,,Elon,,-9999
6,79,MIN,Jim Grisham,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats,-9999
6,80,GNB,Bill Symons,HB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,College Stats,-9999
6,81,DET,Earl Hawkins,B,,,0,0,0,,,,,,,,,,,,,,,,,Emory & Henry,,-9999
6,82,STL,Glen Ray Hines,T,21,1973,0,2,8,41,,112,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,College Stats,HineGl00
6,83,CLE,Corwyn Aldredge,E,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
6,84,BAL,Al Atkinson,LB,22,1974,0,1,7,45,,120,0,0,0,0,0,0,0,0,0,0,0,21,7.0,Villanova,,AtkiAl00
7,85,GNB,Jerry Roberts,B,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin Wallace,,-9999
7,86,GNB,Roger Jacobazzi,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,,-9999
7,87,PIT,Charlie Browning,HB,22,1965,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Washington,College Stats,BrowCh27
7,88,CHI,Dick Gordon,WR,21,1974,1,2,6,38,38,115,0,0,0,0,0,15,90,0,243,3594,36,,,Michigan St.,College Stats,GordDi00
7,89,DAL,Brig Owens,DB,22,1977,0,0,9,55,,158,0,0,0,0,0,0,0,0,0,0,0,36,1.0,Cincinnati,College Stats,OwenBr20
7,90,CHI,Mickey Sutton,DB,22,1966,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,College Stats,SuttMi20
7,91,PHI,Erwin Will,DT,22,1965,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,Dayton,,WillEr20
7,92,DET,Greg Kent,T,22,1968,0,0,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,,1.0,Utah,,KentGr20
7,93,RAM,Tony Guillory,LB,22,1969,0,0,2,18,14,53,0,0,0,0,0,0,0,0,0,0,0,,4.0,Lamar,,GuilTo20
7,94,GNB,Junior Coffey,RB,23,1971,0,0,2,18,0,59,0,0,0,0,0,535,2037,10,64,487,5,,,Washington,College Stats,CoffJu00
7,95,DET,Bob Kowalkowski,G,21,1977,0,0,7,47,46,142,0,0,0,0,0,0,0,0,0,0,0,,,Virginia,,KowaBo20
7,96,STL,Frank Roy,G,23,1966,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,Utah,,RoyxFr20
7,97,CLE,Dale Lindsey,LB,22,1973,0,0,6,35,34,111,0,0,0,0,0,0,0,0,0,0,0,8,2.5,Western Kentucky,,LindDa20
7,98,BAL,John Kolocek,T,,,0,0,0,,,,,,,,,,,,,,,,,Corpus Christi,,-9999
8,99,NYG,Willie Williams,DB,22,1973,0,1,6,37,36,106,0,0,0,0,0,0,0,0,0,0,0,35,1.0,Grambling St.,,WillWi00
8,100,MIN,John Hankinson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats,-9999
8,101,CHI,Brian Schweda,DE,22,1968,0,0,2,11,2,38,0,0,0,0,0,0,0,0,0,0,0,,3.5,Kansas,,SchwBr21
8,102,PIT,Bill Howley,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
8,103,DAL,Russell Wayt,LB,22,1965,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,,,Rice,College Stats,WaytRu20
8,104,PHI,Al Piraino,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,,-9999
8,105,WAS,Don Croftcheck,G,22,1967,0,0,1,8,6,35,0,0,0,0,0,0,0,0,0,0,0,,,Indiana,,CrofDo21
8,106,RAM,Stan Dzura,T,,,0,0,0,,,,,,,,,,,,,,,,,California,,-9999
8,107,MIN,Jeff Jordan,DB,21,1967,0,0,0,7,7,37,0,0,0,0,0,0,0,0,0,0,0,4,,Tulsa,College Stats,JordJe20
8,108,GNB,Mike Shinn,E,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,,-9999
8,109,DET,Larry Harbin,B,,,0,0,0,,,,,,,,,,,,,,,,,Appalachian St.,,-9999
8,110,STL,John Meyer,LB,23,1966,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,,1.0,Notre Dame,,MeyeJo20
8,111,CLE,Mike Howell,DB,22,1972,0,0,6,38,37,103,0,0,0,0,0,0,0,0,0,0,0,27,2.0,Grambling St.,,HoweMi20
8,112,BAL,Rosey Davis,DE,23,1967,0,0,1,5,,22,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,DaviRo25
9,113,NYG,John Frick,E,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,,-9999
9,114,SFO,Wayne Swinford,DB,22,1967,0,0,0,5,5,26,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats,SwinWa20
9,115,PIT,Tom Neville,T,22,1979,0,1,12,54,,190,0,0,0,0,0,0,-8,0,0,0,0,,,Mississippi St.,,NeviTo00
9,116,CHI,Ken Ambrusko,B,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,College Stats,-9999
9,117,DAL,Jim Zanios,FB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,College Stats,-9999
9,118,WAS,Jerry Smith,TE,22,1977,1,2,10,56,56,168,0,0,0,0,0,8,56,0,421,5496,60,,,Arizona St.,College Stats,SmitJe01
9,119,PHI,Floyd Hudlow,DB,21,1968,0,0,1,6,,24,0,0,0,0,0,0,0,0,0,0,0,2,1.0,Arizona,College Stats,HudlFl20
9,120,MIN,Frank McClendon,T,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
9,121,RAM,Ronnie Caveness,LB,22,1968,0,0,0,13,,46,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Arkansas,College Stats,CaveRo20
9,122,GNB,Larry Bulaich,B,,,0,0,0,,,,,,,,,,,,,,,,,TCU,College Stats,-9999
9,123,DET,Bruce McLenna,HB,23,1966,0,0,0,0,0,9,0,0,0,0,0,16,51,0,3,13,0,,,Hillsdale,College Stats,McLeBr00
9,124,STL,Jimmy Heidel,DB,21,1967,0,0,1,7,3,28,0,0,0,0,0,0,0,0,0,0,0,1,,Mississippi,College Stats,HeidJi20
9,125,CLE,Gary Lane,QB,22,1968,0,0,0,1,1,18,21,43,254,2,1,2,21,0,0,0,0,,,Missouri,College Stats,LaneGa00
9,126,BAL,Tom Bleick,DB,22,1967,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,,BleiTo20
10,127,NYG,Ben Crenshaw,B,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,,-9999
10,128,SFO,Bob Cappadona,RB,22,1968,0,0,1,5,,41,0,0,0,0,0,123,460,2,24,196,3,,,Northeastern,,CappBo00
10,129,CHI,Dennis Murphy,DT,22,1965,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Florida,,MurpDe20
10,130,PIT,Dave Tobey,LB,22,1968,0,0,0,5,,23,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,College Stats,TobeDa20
10,131,DAL,Gaylon McCollough,C,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
10,132,PHI,Rick Redman,LB,22,1973,0,1,7,36,,100,0,0,0,0,0,3,1,0,0,0,0,9,4.5,Washington,College Stats,RedmRi00
10,133,WAS,Bob Briggs,FB,24,1965,0,0,0,0,0,7,0,0,0,0,0,6,10,0,3,40,0,,,Central Oklahoma,,BrigBo00
10,134,RAM,Jim Burt,HB,,,0,0,0,,,,,,,,,,,,,,,,,Western Kentucky,,-9999
10,135,MIN,Jerald Schweiger,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin–Superior,,-9999
10,136,GNB,Bud Marshall,DT,23,1968,0,0,1,14,4,48,0,0,0,0,0,0,0,0,0,0,0,,3.5,S.F. Austin,,MarsBu20
10,137,DET,Frank Pennie,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,,-9999
10,138,STL,Chuck Drulis,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats,-9999
10,139,CLE,Pat Screen,QB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats,-9999
10,140,BAL,George Harold,DB,23,1968,0,0,0,6,4,22,0,0,0,0,0,0,0,0,0,0,0,,,Allen,,HaroGe20
11,141,NYG,Ernie Koy,RB,22,1970,0,1,4,26,26,79,6,12,129,1,1,414,1723,9,76,498,6,,,Texas,College Stats,KoyxEr00
11,142,SFO,Steve Mass,T,,,0,0,0,,,,,,,,,,,,,,,,,Detroit Mercy,,-9999
11,143,PIT,Frank Molden,DT,23,1969,0,0,1,9,,31,0,0,0,0,0,0,0,0,0,0,0,1,3.5,Jackson St.,,MoldFr20
11,144,CHI,Frank Cornish,DT,21,1972,0,0,3,27,22,83,0,0,0,0,0,0,0,0,0,0,0,2,10.5,Grambling St.,,CornFr20
11,145,DAL,Jethro Pugh,DT,21,1978,0,0,12,72,72,183,0,0,0,0,0,0,0,0,0,0,0,1,96.5,Elizabeth City St.,,PughJe20
11,146,WAS,Willie Adams,DE,23,1966,0,0,0,6,6,28,0,0,0,0,0,0,0,0,0,0,0,,0.5,New Mexico St.,College Stats,AdamWi20
11,147,PHI,Louis James,HB,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,,-9999
11,148,MIN,John Thomas,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats,-9999
11,149,RAM,Merlin Walet,FB,,,0,0,0,,,,,,,,,,,,,,,,,McNeese St.,,-9999
11,150,GNB,Jim Weatherwax,DT,22,1969,0,0,0,8,8,34,0,0,0,0,0,0,0,0,0,0,0,,2.5,Los Angeles St.,,WeatJi22
11,151,DET,Jim Kearney,DB,22,1976,0,0,8,50,2,142,0,0,0,0,0,0,0,0,0,0,0,23,2.0,Prairie View A&M,,KearJi20
11,152,STL,Bud French,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
11,153,CLE,Ollie Cordill,DB,22,1969,0,0,0,5,,16,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,,CordOl21
11,154,BAL,Lamar Richardson,E,,,0,0,0,,,,,,,,,,,,,,,,,Fisk,,-9999
12,155,NYG,Jim Carroll,LB,22,1969,0,0,3,18,5,61,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Notre Dame,,CarrJi21
12,156,SFO,Dave Plump,DB,22,1966,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,,,Fresno St.,,PlumDa20
12,157,CHI,Steve Cox,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,,-9999
12,158,PIT,Craig Lofquist,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,,-9999
12,159,DAL,Ernie Kellermann,DB,21,1973,0,1,6,38,,105,0,0,0,0,0,0,0,0,0,0,0,19,,Miami (OH),College Stats,KellEr00
12,160,WAS,John Strohmeyer,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
12,161,PHI,John Kuzniewski,HB,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
12,162,RAM,Bob Werl,DE,22,1966,0,0,0,3,,8,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),,WerlBo20
12,163,MIN,Mike Tilleman,DT,21,1976,0,0,10,51,1,149,0,0,0,0,0,0,0,0,0,0,0,,53.5,Montana,,TillMi20
12,164,GNB,Gene Jeter,LB,23,1967,0,0,1,7,,30,0,0,0,0,0,0,0,0,0,0,0,,1.5,Texas Southern,,JeteGe20
12,165,DET,Jim Moore,LB,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,,-9999
12,166,STL,Glen Sasser,E,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,,-9999
12,167,CLE,Justin Canale,G,22,1969,0,0,2,14,,64,0,0,0,0,0,0,0,0,1,0,0,,,Mississippi St.,,CanaJu20
12,168,BAL,Ted Rodosovich,G,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,,-9999
13,169,NYG,Spider Lockhart,DB,22,1975,0,2,11,48,48,145,0,0,0,0,0,0,0,0,0,0,0,41,8.5,North Texas,,LockCa00
13,170,SFO,Gregg Schumacher,DE,23,1968,0,0,1,11,,25,0,0,0,0,0,0,0,0,0,0,0,,9.0,Illinois,College Stats,SchuGr20
13,171,PIT,J.R. Wilburn,FL,22,1970,0,0,2,18,18,58,0,0,0,0,0,7,54,0,123,1834,8,,,South Carolina,College Stats,WilbJ.00
13,172,CHI,Dave Daniels,DT,24,1966,0,0,0,3,,14,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,,DaniDa20
13,173,DAL,Jack Schraub,E,,,0,0,0,,,,,,,,,,,,,,,,,California,College Stats,-9999
13,174,WAS,Biff Bracy,HB,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats,-9999
13,175,PHI,John Fouse,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,College Stats,-9999
13,176,MIN,Dave Osborn,RB,22,1976,0,1,5,48,48,143,0,0,0,0,0,1179,4336,29,173,1412,7,,,North Dakota,,OsboDa00
13,177,RAM,Brent Berry,T,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,,-9999
13,178,GNB,Roy Schmidt,G,23,1971,0,0,2,11,,43,0,0,0,0,0,0,0,0,0,0,0,,,Long Beach St.,,SchmRo20
13,179,DET,Jack Jacobson,DB,24,1965,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,College Stats,JacoJa21
13,180,STL,Steve Murphy,HB,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats,-9999
13,181,CLE,Henry Pickett,HB,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats,-9999
13,182,BAL,Bruce Airheart,HB,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota St.,,-9999
14,183,NYG,Olen Underwood,LB,23,1971,0,0,6,32,3,89,0,0,0,0,0,0,0,0,0,0,0,5,8.5,Texas,,UndeOl20
14,184,SFO,Frank Andruski,HB,,,0,0,0,,,,,,,,,,,,,,,,,Utah,,-9999
14,185,CHI,Dave Pivec,TE,21,1969,0,0,0,1,,45,0,0,0,0,0,0,0,0,14,146,1,,,Notre Dame,College Stats,PiveDa00
14,186,PIT,Cannonball Butler,RB,22,1972,0,1,5,32,6,97,0,0,0,0,0,797,2768,9,89,959,7,,,Edward Waters,,ButlCa00
14,187,DAL,Garry Porterfield,DE,22,1965,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,,PortGa20
14,188,PHI,Tom Longo,DB,23,1971,0,0,1,10,,29,0,0,0,0,0,0,0,0,0,0,0,4,1.0,Notre Dame,,LongTo21
14,189,WAS,Dave Estrada,HB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,-9999
14,190,RAM,Bill Robertson,E,,,0,0,0,,,,,,,,,,,,,,,,,Austin,,-9999
14,191,MIN,Max Leetzow,DE,21,1966,0,0,1,8,,28,0,0,0,0,0,0,0,0,0,0,0,,5.0,Idaho,,LeetMa20
14,192,GNB,John Putnam,FB,,,0,0,0,,,,,,,,,,,,,,,,,Drake,,-9999
14,193,DET,Larry Brown,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats,-9999
14,194,STL,Mike Alford,C,22,1966,0,0,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,,AlfoMi20
14,195,CLE,Dan Simrell,QB,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats,-9999
14,196,BAL,Jerry Fishman,LB,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,College Stats,-9999
15,197,NYG,Mike Giers,G,,,0,0,0,,,,,,,,,,,,,,,,,USC,,-9999
15,198,SFO,Joe Pabian,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,,-9999
