Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
1,13,STL,Don Brumm,DE,21,1972,0,1,6,42,40,111,0,0,0,0,0,0,0,0,0,0,0,,41.0,Purdue,,BrumDo00
1,14,GNB,Dave Robinson HOF,LB,22,1974,2,3,9,83,68,155,0,0,0,0,0,0,0,0,0,0,0,27,28.5,Penn St.,College Stats,RobiDa00
2,15,RAM,Tom Nomina,DT,21,1968,0,0,3,18,,67,0,0,0,0,0,0,0,0,0,0,0,,3.0,Miami (OH),,NomiTo20
2,16,MIN,Bobby Bell HOF,LB,23,1974,6,9,12,104,,168,0,0,0,0,0,0,0,0,0,0,0,26,40.0,Minnesota,College Stats,BellBo00
2,17,STL,Bob Reynolds,T,24,1973,0,3,9,51,48,141,0,0,0,0,0,0,0,0,1,-4,0,,,Bowling Green,,ReynBo00
2,18,PHI,Ray Mansfield,C,22,1976,0,0,11,57,2,196,0,0,0,0,0,0,0,0,0,0,0,,4.0,Washington,,MansRa20
2,19,BAL,John Mackey HOF,TE,21,1972,3,5,8,58,57,139,0,0,0,0,0,19,127,0,331,5236,38,,,Syracuse,College Stats,MackJo00
2,20,CHI,Steve Barnett,T,22,1964,0,0,1,8,4,27,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,,BarnSt20
2,21,SFO,Walt Rock,T,21,1973,0,1,9,51,23,137,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,College Stats,RockWa00
2,22,WAS,Lonnie Sanders,DB,21,1969,0,0,3,25,19,71,0,0,0,0,0,0,0,0,0,0,0,12,1.0,Michigan St.,College Stats,SandLo20
2,23,CLE,Jim Kanicki,DT,21,1971,0,0,7,36,29,116,0,0,0,0,0,0,0,0,0,0,0,,31.0,Michigan St.,,KaniJi20
2,24,BAL,Butch Wilson,TE,21,1969,0,0,0,3,2,82,0,0,0,0,0,0,0,0,25,317,3,,,Alabama,College Stats,WilsBu00
2,25,CHI,Bob Jencks,TE,22,1965,0,0,0,-1,-1,42,0,0,0,0,0,0,0,0,3,26,0,,,Miami (OH),College Stats,JencBo20
2,26,NYG,Frank Lasky,T,21,1965,0,0,1,5,5,18,0,0,0,0,0,0,0,0,0,0,0,,,Florida,,LaskFr20
2,27,DET,Roy Williams,DT,26,1963,0,0,0,2,,7,0,0,0,0,0,0,0,0,0,0,0,,,Pacific,,WillRo27
2,28,GNB,Tom Brown,DB,22,1969,0,0,4,28,28,71,0,0,0,0,0,0,0,0,0,0,0,13,,Maryland,College Stats,BrowTo21
3,29,RAM,Dave Costa,DT,21,1974,0,4,10,60,,168,0,0,0,0,0,0,0,0,0,0,0,,65.5,Utah,,CostDa00
3,30,STL,Danny Brabham,LB,22,1968,0,0,1,14,,65,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Arkansas,College Stats,BrabDa20
3,31,MIN,Ray Poage,TE,22,1971,0,0,3,22,4,86,0,1,0,0,0,3,32,0,145,2309,13,,,Texas,College Stats,PoagRa00
3,32,PHI,Dave Crossan,C,23,1969,0,0,0,12,,59,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,,CrosDa20
3,33,STL,Mike Fracchia,B,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
3,34,DAL,Jim Price,LB,22,1964,0,0,1,6,,20,0,0,0,0,0,0,0,0,0,0,0,1,,Auburn,,PricJi20
3,35,WAS,Ron Snidow,DE,21,1972,0,0,6,45,22,126,0,0,0,0,0,0,0,0,0,0,0,1,40.0,Oregon,,SnidRo20
3,36,SFO,Don Lisbon,HB,22,1964,0,0,2,7,7,20,1,2,45,1,0,164,561,0,34,363,3,,,Bowling Green,College Stats,LisbDo00
3,37,RAM,Johnny Baker,LB,22,1967,0,0,3,16,,51,0,0,0,0,0,0,0,0,2,18,0,2,0.5,Mississippi St.,College Stats,BakeJo23
3,38,CHI,Larry Glueck,DB,21,1965,0,0,0,9,9,37,0,0,0,0,0,0,0,0,0,0,0,1,,Villanova,College Stats,GlueLa20
3,39,GNB,Dennis Claridge,QB,22,1966,0,0,0,2,0,8,41,71,484,2,2,7,12,0,0,0,0,,,Nebraska,College Stats,ClarDe02
3,40,PHI,Louis Guy,DB,22,1964,0,0,0,4,,11,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,College Stats,GuyxLo20
3,41,NYG,Dick Skelly,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,,-9999
3,42,GNB,Tony Liscio,T,23,1971,0,0,6,42,,89,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,College Stats,LiscTo20
4,43,RAM,John Griffin,DB,23,1966,0,0,2,10,2,36,0,0,0,0,0,0,0,0,0,0,0,4,,Memphis,College Stats,GrifJo20
4,44,MIN,Paul Flatley,WR,22,1970,0,1,7,46,31,106,0,0,0,0,0,0,0,0,306,4905,24,,,Northwestern,College Stats,FlatPa00
4,45,STL,Don Estes,G,24,1966,0,0,0,2,,5,0,0,0,0,0,0,0,0,0,0,0,,,LSU,,EsteDo20
4,46,SFO,Hatch Rosdahl,DE,22,1966,0,0,0,9,,32,0,0,0,0,0,0,0,0,0,0,0,,1.0,Penn St.,,RosdHa20
4,47,BAL,Jerry Logan,DB,22,1972,0,3,9,69,69,140,0,0,0,0,0,0,0,0,0,0,0,34,2.0,West Texas A&M,,LogaJe00
4,48,DAL,Whaley Hall,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,,-9999
4,49,CHI,Stan Sanders,E,,,0,0,0,,,,,,,,,,,,,,,,,Whittier,,-9999
4,50,SFO,Hugh Campbell,E,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,College Stats,-9999
4,51,CLE,Bill Munsey,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats,-9999
4,52,CHI,Charley Mitchell,HB,23,1968,0,0,2,17,,59,0,1,0,0,0,353,1138,5,62,550,3,1,,Washington,College Stats,MitcCh00
4,53,BAL,Harlow Fullwood,G,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,,-9999
4,54,GNB,Lionel Aldridge,DE,22,1973,0,0,11,64,58,147,0,0,0,0,0,0,0,0,0,0,0,,69.5,Utah St.,College Stats,AldrLi20
4,55,DET,Chuck Walton,G,22,1974,0,0,7,38,38,98,0,0,0,0,0,0,0,0,1,-4,0,,,Iowa St.,,WaltCh20
4,56,GNB,Carlton Simons,C,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,,-9999
5,57,RAM,Joe Auer,RB,21,1968,0,0,1,12,,51,0,0,0,0,0,234,773,7,51,647,6,,,Georgia Tech,College Stats,AuerJo00
5,58,STL,Bill Thornton,FB,23,1967,0,0,0,4,4,47,0,0,0,0,0,93,544,2,13,68,0,,,Nebraska,College Stats,ThorBi00
5,59,MIN,Gary Kaltenbach,T,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,,-9999
5,60,RAM,Roland Benson,T,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,-9999
5,61,BAL,Bill Ventura,T,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,College Stats,-9999
5,62,NYG,Dave Hill,T,22,1974,0,0,9,53,,150,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,,HillDa21
5,63,GNB,Jack Cvercko,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats,-9999
5,64,SFO,Vern Burke,SE,22,1967,0,0,1,4,0,24,0,0,0,0,0,0,0,0,38,470,2,,,Oregon St.,College Stats,BurkVe00
5,65,SFO,Jim (Preacher) Pilot,B,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,,-9999
5,66,SFO,Gary Moeller,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,,-9999
5,67,RAM,Don Chuy,G,22,1969,0,0,2,18,15,82,0,0,0,0,0,0,0,0,0,0,0,,,Clemson,,ChuyDo20
5,68,CLE,Frank Baker,B,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats,-9999
5,69,NYG,Lou Slaby,LB,21,1966,0,0,2,12,10,39,0,0,0,0,0,0,0,0,0,0,0,2,4.0,Pittsburgh,College Stats,SlabLo20
5,70,GNB,Dan Grimm,G,22,1969,0,0,3,25,11,80,0,0,0,0,0,0,0,0,0,0,0,,,Colorado,College Stats,GrimDa20
6,71,RAM,George Saimes,DB,22,1972,3,5,8,57,,121,0,0,0,0,0,12,41,0,6,23,0,22,9.0,Michigan St.,College Stats,SaimGe00
6,72,CLE,Ernie Borghetti,T,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,,-9999
6,73,STL,Bob Paremore,HB,23,1964,0,0,0,2,2,18,0,0,0,0,0,36,107,0,6,89,1,,,Florida A&M,,PareBo00
6,74,CLE,Tom Bloom,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
6,75,BAL,Jerry Cook,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats,-9999
6,76,GNB,John Simmons,E,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,College Stats,-9999
6,77,SFO,Pat Emerick,G,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,,-9999
6,78,WAS,Charley Nickoson,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,,-9999
6,79,RAM,Terry Monaghan,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,,-9999
6,80,CHI,John Johnson,DT,22,1969,0,0,0,18,16,85,0,0,0,0,0,0,0,0,0,0,0,,2.0,Indiana,,JohnJo21
6,81,CHI,Dave Mathieson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,College Stats,-9999
6,82,NYG,Bob Petrich,DE,22,1967,0,0,5,28,,62,0,0,0,0,0,0,0,0,0,0,0,1,18.5,West Texas A&M,,PetrBo21
6,83,DET,Don King,HB,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats,-9999
6,84,GNB,Jan Barrett,E,23,1964,0,0,0,2,0,20,0,0,0,0,0,0,0,0,13,221,2,,,Fresno St.,,BarrJa00
7,85,RAM,Bill Zorn,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,-9999
7,86,STL,Jim Moss,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,,-9999
7,87,NYG,Dave Hoppmann,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,College Stats,-9999
7,88,PHI,Lee Roy Caffey,LB,22,1972,1,1,8,62,3,129,0,0,0,0,0,0,0,0,0,0,0,11,17.0,Texas A&M,College Stats,CaffLe00
7,89,BAL,Willie Richardson,FL,23,1971,1,2,3,37,36,109,0,0,0,0,0,2,27,0,195,2950,25,,,Jackson St.,,RichWi00
7,90,DAL,Marv Clothier,G,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,,-9999
7,91,WAS,Dave Francis,FB,22,1963,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,College Stats,FranDa20
7,92,SFO,Ernest DeCourley,T,,,0,0,0,,,,,,,,,,,,,,,,,Moorhead State (MN),,-9999
7,93,GNB,Gary Kroner,DB,22,1967,0,0,0,6,,31,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,College Stats,KronGa20
7,94,CHI,Paul Underhill,B,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,College Stats,-9999
7,95,GNB,Olin Hill,T,,,0,0,0,,,,,,,,,,,,,,,,,Furman,,-9999
7,96,DET,John Gamble,G,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,,-9999
7,97,NYG,Burt Petkus,G,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,,-9999
7,98,GNB,Turnley Todd,LB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,,-9999
8,99,RAM,Anton Peters,DT,22,1963,0,0,0,2,,10,0,0,0,0,0,0,0,0,0,0,0,,2.0,Florida,,PeteAn20
8,100,MIN,Jim O'Mahoney,LB,22,1966,0,0,0,6,,26,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),,OMahJi20
8,101,STL,Jim Cook,G,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,,-9999
8,102,PHI,Tom Woodeshick,RB,21,1972,0,1,3,37,37,115,0,0,0,0,0,836,3577,21,126,1175,6,,,West Virginia,College Stats,WoodTo01
8,103,BAL,Dave Hayes,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats,-9999
8,104,GNB,Keith Kinderman,FB,23,1965,0,0,0,1,,15,0,1,0,0,0,24,111,0,3,21,0,,,Florida St.,College Stats,KindKe00
8,105,SFO,Roger Locke,E,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats,-9999
8,106,PHI,Eugene Sykes,DB,21,1967,0,0,0,8,,27,0,0,0,0,0,0,0,0,0,0,0,4,,LSU,,SykeEu20
8,107,CLE,Walt Sweeney,G,22,1975,2,9,12,80,,181,0,0,0,0,0,0,8,0,0,0,0,,0.5,Syracuse,College Stats,SweeWa00
8,108,PIT,Frank Atkinson,DT,21,1964,0,0,0,5,4,17,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,,AtkiFr20
8,109,CHI,Dennis Harmon,DB,,,0,0,0,,,,,,,,,,,,,,,,,Southern Illinois,,-9999
8,110,NYG,Dave Herman,G,22,1973,0,2,9,52,,128,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,,HermDa00
8,111,DET,Dennis Gaubatz,LB,23,1969,0,0,4,48,9,95,0,0,0,0,0,0,0,0,0,0,0,10,11.5,LSU,,GaubDe20
8,112,GNB,Louis Rettino,B,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,College Stats,-9999
9,113,RAM,Mel Profit,E,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,College Stats,-9999
9,114,STL,Willis Crenshaw,RB,22,1970,0,0,4,26,23,96,0,0,0,0,0,652,2428,15,104,797,3,,,Kansas St.,College Stats,CrenWi00
9,115,MIN,Bob Hoover,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats,-9999
9,116,PHI,Dennis Ward,T,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,,-9999
9,117,BAL,Don Trull,QB,21,1969,0,0,0,17,,77,276,637,3980,30,28,123,428,14,0,0,0,,,Baylor,College Stats,TrulDo00
9,118,CHI,Monte Day,T,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
9,119,WAS,Billy Joe,RB,22,1969,0,1,4,19,,78,0,0,0,0,0,539,2010,15,77,589,4,,,Villanova,College Stats,JoexBi00
9,120,SFO,John Maczuzak,DT,22,1964,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,College Stats,MaczJo20
9,121,CLE,Dave Raimey,DB,22,1964,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,College Stats,RaimDa20
9,122,CHI,Dave Watson,G,22,1964,0,0,0,2,,28,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,,WatsDa20
9,123,PIT,Gene Carrington,T,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,-9999
9,124,DET,Ken Dill,LB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,,-9999
9,125,NYG,Bob Taylor,DE,23,1964,0,0,0,7,7,28,0,0,0,0,0,0,0,0,0,0,0,,0.5,MD-Eastern Shore,,TaylBo20
9,126,GNB,Bill Freeman,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,,-9999
10,127,RAM,Curt Farrier,DT,22,1965,0,0,0,7,,27,0,0,0,0,0,0,0,0,0,0,0,,,Montana St.,,FarrCu20
10,128,MIN,Terry Kosens,DB,21,1963,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,,,Hofstra,,KoseTe20
10,129,STL,Jackie Smith HOF,TE,23,1978,0,5,13,74,74,210,0,3,0,0,1,38,327,3,480,7918,40,,,Northwestern St. (LA),,SmitJa00
10,130,PHI,Pete Liske,QB,21,1972,0,0,3,18,10,48,396,778,5170,30,46,38,141,2,0,0,0,,,Penn St.,College Stats,LiskPe00
10,131,BAL,Bill Sierkerski,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,-9999
10,132,DAL,Rod Scheyer,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,-9999
10,133,SFO,Dick Lopour,B,,,0,0,0,,,,,,,,,,,,,,,,,Huron,,-9999
10,134,WAS,Rod Foster,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,,-9999
10,135,CLE,Jim Bobbitt,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,-9999
10,136,PIT,Bill Nelsen,QB,22,1972,0,1,5,54,10,90,963,1905,14165,98,101,84,89,2,1,-5,0,,,USC,College Stats,NelsBi00
10,137,CHI,Ed Hoerster,LB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
10,138,NYG,Mike Taliaferro,QB,22,1972,0,1,2,13,,82,419,966,5241,36,63,46,134,0,0,0,0,,,Illinois,College Stats,TaliMi00
10,139,DET,Nick Ryder,FB,21,1964,0,0,0,0,0,24,0,0,0,0,0,21,34,1,4,30,1,,,Miami (FL),College Stats,RydeNi00
10,140,GNB,Earl McQuiston,G,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,,-9999
11,141,RAM,Dave Theisen,B,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats,-9999
11,142,STL,Jimmy Burson,DB,22,1968,0,0,4,25,21,65,0,0,0,0,0,0,0,0,0,0,0,16,2.5,Auburn,College Stats,BursJi20
11,143,MIN,John Campbell,LB,24,1969,0,0,4,29,4,88,0,0,0,0,0,0,0,0,0,0,0,5,10.0,Minnesota,College Stats,CampJo23
11,144,PHI,Ralph Heck,LB,21,1971,0,0,4,25,4,120,0,0,0,0,0,0,0,0,0,0,0,5,7.5,Colorado,,HeckRa20
11,145,BAL,Winston Hill HOF,T,21,1977,0,8,12,78,,198,0,0,0,0,0,0,0,0,0,0,0,,,Texas Southern,,HillWi00
11,146,DAL,Ray Schoenke,G,21,1975,0,0,6,44,4,145,0,0,0,0,0,0,0,0,0,0,0,,,SMU,College Stats,SchoRa20
11,147,WAS,Allen Schau,E,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,College Stats,-9999
11,148,SFO,Steve Shafer,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats,-9999
11,149,CLE,Art Graham,SE,22,1968,0,0,4,30,,75,0,0,0,0,0,1,-5,0,199,3107,20,,,Boston Col.,,GrahAr00
11,150,CHI,James Tullis,DB,,,0,0,0,,,,,,,,,,,,,,,,,Florida A&M,,-9999
11,151,PIT,Hewritt Dixon,RB,23,1970,1,4,7,49,,99,0,0,0,0,0,772,3090,15,263,2819,13,,,Florida A&M,,DixoHe00
11,152,DET,Karl Kassulke,DB,22,1972,0,1,9,59,,131,0,0,0,0,0,0,0,0,0,0,0,19,8.5,Drake,,KassKa00
11,153,NYG,Don McKinnon,LB,22,1964,0,0,0,4,,17,0,0,0,0,0,0,0,0,0,0,0,,,Dartmouth,,McKiDo20
11,154,GNB,Marv Fleming,TE,21,1974,0,0,9,19,12,162,0,0,0,0,0,0,0,0,157,1823,16,,,Utah,College Stats,FlemMa00
12,155,RAM,Billy Moody,B,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats,-9999
12,156,MIN,John Sklopan,DB,22,1963,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Southern Miss,,SkloJo20
12,157,STL,Chuck Walker,DT,22,1975,0,1,6,51,45,143,0,0,0,0,0,0,0,0,0,0,0,1,53.5,Duke,,WalkCh00
12,158,PHI,Roger Gill,WR,22,1965,0,0,0,1,1,25,0,0,0,0,0,0,0,0,5,85,0,,,Texas Tech,College Stats,GillRo00
12,159,BAL,Butch Maples,LB,22,1963,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,,MaplBu20
12,160,DAL,Bill Perkins,HB,22,1963,0,0,0,0,,4,0,0,0,0,0,3,8,0,0,0,0,,,Iowa,College Stats,PerkBi00
12,161,SFO,Bob Benton,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,,-9999
12,162,WAS,Bob Caldwell,C,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
12,163,CLE,Lindy Infante,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats,-9999
12,164,PIT,Roy Curry,WR,23,1963,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,31,1,,,Jackson St.,,CurrRo00
12,165,CHI,Dick Drummond,B,,,0,0,0,,,,,,,,,,,,,,,,,George Washington,College Stats,-9999
12,166,NYG,Ed Adamchik,C,21,1965,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,,AdamEd20
12,167,DET,Tom Janik,DB,23,1971,0,2,3,33,,114,0,0,0,0,0,0,0,0,0,0,0,25,2.0,Texas A&M-Kingsville,,JaniTo00
12,168,GNB,Daryle Lamonica,QB,22,1974,2,5,6,74,,151,1288,2601,19154,164,138,166,640,14,0,0,0,,,Notre Dame,College Stats,LamoDa00
13,169,RAM,Al Hildebrand,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,College Stats,-9999
13,170,STL,Alex Zyskowski,B,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,College Stats,-9999
13,171,MIN,Dave O'Brien,T,22,1967,0,0,0,15,8,60,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,,OBriDa20
13,172,PHI,Joe Iacone,B,,,0,0,0,,,,,,,,,,,,,,,,,West Chester,,-9999
13,173,BAL,Paul Watters,T,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),,-9999
13,174,DAL,Paul Wicker,T,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
13,175,WAS,John Greiner,E,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
13,176,SFO,Dick Schulz,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio,,-9999
13,177,CLE,Dave Katterhenrich,B,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,College Stats,-9999
13,178,CHI,John Szumczyk,B,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
13,179,PIT,Harold Gray,LB,,,0,0,0,,,,,,,,,,,,,,,,,Los Angeles St.,,-9999
13,180,DET,Ernie Clark,LB,26,1968,0,0,4,29,27,82,0,0,0,0,0,0,0,0,0,0,0,4,11.5,Michigan St.,College Stats,ClarEr20
13,181,NYG,Jim Moss,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats,-9999
13,182,GNB,Bill Kellum,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,,-9999
14,183,RAM,Alan Arbuse,T,,,0,0,0,,,,,,,,,,,,,,,,,Rhode Island,,-9999
14,184,MIN,Ralph Ferrisi,B,,,0,0,0,,,,,,,,,,,,,,,,,Southern Connecticut St.,,-9999
14,185,STL,Paul Lea,B,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,College Stats,-9999
14,186,PHI,Nate Ramsey,DB,22,1973,0,0,9,42,41,138,0,0,0,0,0,0,0,0,0,0,0,21,1.0,Indiana St.,College Stats,RamsNa20
14,187,BAL,Neal Petties,E,22,1966,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2,20,1,,,San Diego St.,,PettNe00
14,188,DAL,Lou Cioci,LB,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,-9999
14,189,SFO,Bill Tobin,HB,22,1963,0,0,1,3,,10,0,0,0,0,0,75,271,4,13,173,1,,,Missouri,College Stats,TobiBi00
14,190,WAS,Tom Winingder,B,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats,-9999
14,191,CLE,Staley Faulkner,T,22,1964,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,,,Texas,,FaulSt20
14,192,PIT,Robert Dickerson,E,,,0,0,0,,,,,,,,,,,,,,,,,Bethune-Cookman,,-9999
14,193,CHI,Gordon Banks,B,,,0,0,0,,,,,,,,,,,,,,,,,Fisk,,-9999
14,194,NYG,Joe Williams,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,,-9999
14,195,DET,Bill O'Brien,T,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
14,196,GNB,Ed Holler,LB,23,1964,0,0,1,8,1,15,0,0,0,0,0,1,8,0,0,0,0,1,1.0,South Carolina,College Stats,HollEd20
15,197,RAM,Larry Campbell,E,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,,-9999
15,198,STL,Ed Scrutchins,DE,22,1966,0,0,0,2,,4,0,0,0,0,0,0,0,0,0,0,0,,,Toledo,,ScruEd20
15,199,MIN,John Murio,E,,,0,0,0,,,,,,,,,,,,,,,,,Whitworth,,-9999
15,200,PHI,George Heard,E,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,College Stats,-9999
15,201,BAL,Leon Mavity,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,College Stats,-9999
15,202,DAL,Jerry Overton,DB,22,1963,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,Utah,College Stats,OverJe20
15,203,WAS,Harry Butsko,LB,22,1963,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Maryland,,ButsHa20
15,204,SFO,Oliver Ross,B,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,College Stats,-9999
15,205,CLE,Lynn Reade,T,,,0,0,0,,,,,,,,,,,,,,,,,USC,,-9999
