Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
2,34,BUF,Bob Tatarek,DT,22,1972,0,0,2,14,13,49,0,0,0,0,0,0,0,0,0,0,0,,14.0,Miami (FL),,TataBo20
2,35,MIA,Jimmy Keyes,LB,24,1969,0,0,0,5,5,17,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,,KeyeJi20
2,36,PIT,Ernie Ruple,DE,22,1968,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,,RuplEr20
2,37,DET,Jerry DePoyster,K,22,1972,0,0,0,3,2,40,0,0,0,0,0,2,6,0,0,0,0,,,Wyoming,,DePoJe20
2,38,WAS,Tom Roussel,LB,23,1973,0,0,2,15,7,66,0,0,0,0,0,0,0,0,0,0,0,2,3.5,Southern Miss,,RousTo20
2,39,PHI,Cyril Pinder,RB,21,1973,0,0,2,19,14,72,0,0,0,0,0,428,1709,7,67,556,0,,,Illinois,College Stats,PindCy00
2,40,STL,Fred Hyatt,WR,22,1973,0,0,0,1,1,45,0,0,0,0,0,0,0,0,6,90,0,,,Auburn,College Stats,HyatFr00
2,41,NYG,Rich Buzin,T,22,1972,0,0,2,19,17,49,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,,BuziRi20
2,42,STL,Bob Atkins,DB,22,1976,0,0,4,24,9,114,0,0,0,0,0,0,0,0,0,0,0,19,1.5,Grambling St.,,AtkiBo20
2,43,SDG,Bill Lenkaitis,C,22,1981,0,0,10,59,6,180,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,,LenkBi20
2,44,NYJ,Steve Thompson,DT,23,1973,0,0,1,17,17,43,0,0,0,0,0,0,0,0,0,0,0,,8.5,Washington,,ThomSt22
2,45,DAL,Dave McDaniels,WR,23,1968,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,Miss. Valley St.,,McDaDa20
2,46,CHI,Bob Wallace,WR,22,1972,0,0,2,15,15,59,0,1,0,0,0,8,45,0,109,1403,9,,,Texas-El Paso,College Stats,WallBo00
2,47,CLE,John Garlington,LB,22,1977,0,0,3,32,32,128,0,0,0,0,0,0,0,0,0,0,0,9,7.0,LSU,,GarlJo20
2,48,KAN,Mike Livingston,QB,22,1979,0,1,5,42,42,91,912,1751,11295,56,83,156,682,7,0,0,0,,,SMU,College Stats,LiviMi00
2,49,HOU,Mac Haik,WR,22,1971,0,0,2,11,11,44,0,0,0,0,0,4,28,0,76,1149,9,,,Mississippi,College Stats,HaikMa00
2,50,BAL,Bob Grant,LB,21,1971,0,0,2,18,14,41,0,0,0,0,0,0,0,0,0,0,0,5,2.0,Wake Forest,,GranBo20
2,51,RAM,Mike LaHood,G,23,1972,0,0,0,13,9,51,0,0,0,0,0,0,0,0,0,0,0,,,Wyoming,,LaHoMi20
2,52,OAK,Ken Stabler HOF,QB,22,1984,1,4,11,93,78,184,2270,3793,27938,194,222,118,93,4,0,0,0,,,Alabama,College Stats,StabKe00
2,53,ATL,John Wright,WR,22,1969,0,0,0,2,0,19,0,0,0,0,0,0,0,0,12,130,2,,,Illinois,College Stats,WrigJo00
2,54,MIA,Jim Cox,TE,21,1968,0,0,0,2,2,13,0,0,0,0,0,0,0,0,11,147,0,,,Miami (FL),College Stats,CoxxJi00
2,55,CIN,Tommie Smiley,RB,24,1970,0,0,2,4,2,29,0,0,0,0,0,120,312,4,24,109,1,,,Lamar,,SmilTo00
3,56,CIN,Gary Davis,QB,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,College Stats,-9999
3,57,CHI,Major Hazelton,DB,23,1970,0,0,0,6,5,26,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,,HazeMa20
3,58,DEN,Garrett Ford,RB,23,1968,0,0,0,2,2,14,0,0,0,0,0,41,186,1,6,40,0,,,West Virginia,College Stats,FordGa00
3,59,NOR,Dave Szymakowski,WR,22,1968,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,West Texas A&M,College Stats,SzymDa20
3,60,BOS,Aaron Marsh,WR,23,1969,0,0,1,5,5,28,0,0,0,0,0,4,8,0,27,439,4,,,Eastern Kentucky,,MarsAa00
3,61,PIT,Jon Henderson,WR,23,1970,0,0,0,5,2,37,0,0,0,0,0,0,0,0,28,390,6,,,Colorado St.,College Stats,HendJo01
3,62,MIA,Jim Urbanek,DT,23,1968,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,,UrbaJi20
3,63,BUF,Richard Trapp,FL,21,1969,0,0,1,2,2,22,0,0,0,0,0,0,0,0,26,274,0,,,Florida,College Stats,TrapRi00
3,64,CLE,Harry Olszewski,G,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,College Stats,-9999
3,65,SFO,Lance Olssen,T,21,1969,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,,OlssLa20
3,66,CLE,Reece Morrison,RB,22,1973,0,0,0,8,8,63,1,1,16,0,0,159,525,2,14,210,2,,,Texas St.,,MorrRe00
3,67,GNB,Billy Stevens,QB,23,1969,0,0,0,0,0,3,1,5,12,0,0,0,0,0,0,0,0,,,Texas-El Paso,College Stats,StevBi00
3,68,PHI,Adrian Young,LB,22,1973,0,0,1,14,10,52,0,0,0,0,0,0,0,0,0,0,0,3,,USC,College Stats,YounAd20
3,69,SFO,Skip Vanderbundt,LB,21,1978,0,0,7,50,48,134,0,0,0,0,0,0,0,0,0,0,0,14,8.0,Oregon St.,College Stats,VandSk20
3,70,NYG,Bobby Duhon,RB,21,1972,0,0,2,17,17,44,4,5,52,0,1,221,840,4,68,717,1,,,Tulane,College Stats,DuhoBo00
3,71,DAL,Ed Harmon,LB,21,1969,0,0,0,3,,11,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,,HarmEd20
3,72,NYJ,Sam Walton,T,25,1971,0,0,2,16,11,34,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M-Commerce,,WaltSa20
3,73,MIA,Dick Anderson,DB,22,1977,2,3,7,73,73,121,0,0,0,0,0,0,0,0,1,8,0,34,2.0,Colorado,College Stats,AndeDi00
3,74,DET,Charlie Sanders HOF,TE,22,1977,2,7,9,52,52,128,0,0,0,0,0,4,-6,0,336,4817,31,,,Minnesota,College Stats,SandCh01
3,75,DEN,Bob Vaughn,G,23,1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,,VaugBo20
3,76,MIN,Mike McGill,LB,21,1972,0,0,1,20,15,53,0,0,0,0,0,0,0,0,0,0,0,3,,Notre Dame,,McGiMi20
3,77,HOU,Elvin Bethea HOF,DE,22,1983,0,8,13,74,74,210,0,0,0,0,0,0,0,0,0,0,0,,105.0,North Carolina A&T,,BethEl00
3,78,BAL,Rich O'Hara,FL,,,0,0,0,,,,,,,,,,,,,,,,,Northern Arizona,,-9999
3,79,PIT,Ken Hebert,WR,23,1968,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Houston,College Stats,HebeKe20
3,80,OAK,Art Shell HOF,T,21,1982,2,8,12,93,93,207,0,0,0,0,0,0,0,0,0,0,0,,,MD-Eastern Shore,,ShelAr00
3,81,GNB,Dick Himes,T,22,1977,0,0,8,37,37,135,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,,HimeDi20
3,82,CIN,Paul Robinson,RB,23,1973,1,2,5,30,26,79,0,0,0,0,0,737,2947,24,90,612,2,,,Arizona,College Stats,RobiPa00
3,83,CIN,Dale Livingston,K,23,1970,0,0,0,5,5,38,2,2,15,0,0,3,30,0,0,0,0,,,Western Michigan,College Stats,LiviDa20
4,84,CIN,Jess Phillips,RB,21,1977,0,0,6,36,24,138,0,0,0,0,0,888,3568,13,114,694,2,3,,Michigan St.,,PhilJe00
4,85,NOR,Willie Crittendon,DT,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,,-9999
4,86,BUF,Edgar Chandler,LB,22,1973,0,0,3,20,16,68,0,0,0,0,0,0,0,0,0,0,0,2,2.5,Georgia,,ChanEd20
4,87,STL,Don Fitzgerald,RB,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,College Stats,-9999
4,88,BOS,R.C. Gamble,RB,21,1969,0,0,1,4,4,27,0,0,0,0,0,94,346,1,18,129,1,,,South Carolina St.,,GambR.00
4,89,MIN,Mike Freeman,DB,24,1970,0,0,0,8,,37,0,0,0,0,0,0,0,0,0,0,0,1,,Fresno St.,,FreeMi20
4,90,KAN,Mickey McCarty,TE,21,1969,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,TCU,,McCaMi21
4,91,DEN,Gordon Lambert,LB,23,1969,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,UT Martin,,LambGo20
4,92,GNB,Brendan McCarthy,RB,23,1969,0,0,1,3,,15,0,0,0,0,0,59,175,1,20,188,2,,,Boston Col.,College Stats,McCaBr00
4,93,DET,Ed Mooney,LB,23,1973,0,0,0,18,16,69,0,0,0,0,0,0,0,0,0,0,0,,,Texas Tech,,MoonEd20
4,94,WAS,Dennis Crane,DT,23,1970,0,0,1,9,7,33,0,0,0,0,0,0,0,0,0,0,0,,2.5,USC,,CranDe20
4,95,PHI,Len McNeil,G,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
4,96,STL,Joe Schmiesing,DE,23,1974,0,0,2,19,8,80,0,0,0,0,0,0,0,0,0,0,0,,10.0,New Mexico St.,,SchmJo21
4,97,DAL,John Douglas,LB,23,1973,0,0,2,13,,56,0,0,0,0,0,0,0,0,0,0,0,2,,Missouri,,DougJo20
4,98,SFO,Johnny Fuller,DB,22,1975,0,0,4,28,13,99,0,0,0,0,0,0,0,0,0,0,0,8,2.0,Lamar,,FullJo21
4,99,CHI,Wayne Mass,T,22,1972,0,0,1,15,10,59,0,0,0,0,0,0,0,0,0,0,0,,,Clemson,,MassWa20
4,100,SDG,Ken Dyer,DB,22,1971,0,0,1,9,4,27,0,0,0,0,0,0,0,0,1,22,0,3,,Arizona St.,College Stats,DyerKe20
4,101,NYJ,Gary Magner,DT,,,0,0,0,,,,,,,,,,,,,,,,,USC,,-9999
4,102,DEN,Drake Garrett,DB,22,1970,0,0,1,5,5,15,0,0,0,0,0,0,0,0,0,0,0,2,,Michigan St.,College Stats,GarrDr20
4,103,NOR,Dan Sartin,DT,22,1969,0,0,0,2,,13,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,,SartDa20
4,104,CLE,Wayne Meylan,LB,22,1970,0,0,0,8,7,29,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,College Stats,MeylWa20
4,105,HOU,Jim Beirne,WR,21,1976,0,1,3,18,17,94,0,0,0,0,0,1,3,0,142,2011,11,,,Purdue,College Stats,BeirJi00
4,106,CHI,Alan Bush,G,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,,-9999
4,107,BAL,Jim Duncan,DB,22,1971,0,0,1,13,13,38,0,0,0,0,0,0,0,0,0,0,0,2,,MD-Eastern Shore,,DuncJi21
4,108,GNB,John Robinson,FL,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,,-9999
4,109,CIN,Warren McVea,RB,22,1973,0,0,1,14,4,56,1,4,50,1,0,248,1186,11,38,358,2,,,Houston,College Stats,McVeWa00
4,110,OAK,Charlie Smith,RB,22,1975,0,0,4,44,44,95,0,0,0,0,0,858,3351,24,141,1596,10,,,Utah,College Stats,SmitCh01
4,111,DEN,Gus Hollomon,DB,22,1972,0,0,2,19,5,66,0,0,0,0,0,0,0,0,0,0,0,8,1.0,Houston,,HollGu20
5,112,CIN,Dave Middendorf,G,22,1970,0,0,1,9,6,34,0,0,0,0,0,0,0,0,0,0,0,,,Washington St.,,MiddDa20
5,113,WAS,Ken Barefoot,TE,22,1968,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Virginia Tech,College Stats,BareKe20
5,114,BUF,Ben Gregory,RB,21,1968,0,0,0,2,2,6,0,0,0,0,0,52,283,1,5,21,0,,,Nebraska,College Stats,GregBe00
5,115,NOR,Ronnie Lee South,QB,23,1968,0,0,0,0,0,4,14,38,129,1,3,4,5,0,0,0,0,,,Arkansas,College Stats,SoutRo00
5,116,BOS,Jim Smithberger,DB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
5,117,WAS,Mike Bragg,P,21,1980,0,0,0,21,20,188,2,3,69,0,0,4,25,0,0,0,0,,,Richmond,College Stats,BragMi20
5,118,MIA,Jim Kiick,RB,22,1977,0,2,5,62,60,115,2,3,38,0,0,1029,3759,29,233,2302,4,,,Wyoming,College Stats,KiicJi00
5,119,BUF,Mike McBath,DE,22,1972,0,0,1,12,12,50,0,0,0,0,0,0,0,0,0,0,0,,9.0,Penn St.,,McBaMi20
5,120,DET,Phil Odle,WR,25,1970,0,0,0,1,1,31,0,0,0,0,0,0,0,0,8,95,0,,,BYU,College Stats,OdlePh00
5,121,GNB,Steve Duich,G,22,1969,0,0,0,5,,23,0,0,0,0,0,0,0,0,0,0,0,,,San Diego St.,,DuicSt20
5,122,PHI,Mike Dirks,DT,22,1971,0,0,0,9,9,43,0,0,0,0,0,0,0,0,0,0,0,,1.0,Wyoming,,DirkMi20
5,123,STL,Rocky Rosema,LB,22,1971,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,1,2.5,Michigan,,RoseRo20
5,124,PHI,Mark Nordquist,G,22,1976,0,0,6,30,27,111,0,0,0,0,0,0,0,0,0,0,0,,,Pacific,,NordMa20
5,125,SFO,Dwight Lee,RB,23,1968,0,0,0,0,0,13,0,0,0,0,0,6,7,0,0,0,0,,,Michigan St.,College Stats,LeexDw00
5,126,BAL,Paul Elzey,LB,22,1968,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,Toledo,,ElzePa20
5,127,CHI,Cecil Turner,FL,24,1973,0,1,1,9,9,76,0,0,0,0,0,8,13,0,21,364,2,,,Cal Poly-San Luis Obispo,,TurnCe00
5,128,NYJ,Lee Jacobsen,LB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Kearney,,-9999
5,129,SDG,Bill Perry,TE,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,,-9999
5,130,DAL,Blaine Nye,G,22,1976,0,2,7,55,55,125,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,College Stats,NyexBl00
5,131,CLE,Mike Wempe,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,-9999
5,132,BUF,Max Anderson,RB,23,1969,0,0,1,6,6,25,0,1,0,0,0,160,599,3,29,205,0,,,Arizona St.,College Stats,AndeMa00
5,133,HOU,Bob Longo,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
5,134,CLE,Jackie Jackson,RB,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,College Stats,-9999
5,135,RAM,Don Martin,K,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,-9999
5,136,OAK,John Naponick,T,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,,-9999
5,137,GNB,Francis Winkler,DE,21,1969,0,0,0,7,7,21,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,,WinkFr20
5,138,CIN,Al Beauchamp,LB,24,1976,0,0,8,49,47,125,0,0,0,0,0,0,0,0,0,0,0,15,8.5,Southern,,BeauAl20
6,139,CIN,Howard Fest,G,22,1977,0,0,8,48,45,127,0,0,0,0,0,0,0,0,0,0,0,,,Texas,College Stats,FestHo20
6,140,ATL,Jim Hagle,RB,,,0,0,0,,,,,,,,,,,,,,,,,SMU,College Stats,-9999
6,141,SFO,Lee Johnson,WR,23,1970,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,42,0,,,Tennessee St.,,JohnLe02
6,142,MIA,Kim Hammond,QB,23,1969,0,0,0,0,0,6,15,32,147,0,2,1,0,0,0,0,0,,,Florida St.,College Stats,HammKi00
6,143,CIN,Bill Kindricks,DT,22,1968,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,,,Alabama A&M,,KindBi20
6,144,MIN,Bob Goodridge,WR,22,1968,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,5,0,,,Vanderbilt,College Stats,GoodBo00
6,145,CIN,John Neidert,LB,22,1970,0,0,0,8,1,30,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,,NeidJo20
6,146,MIA,Jimmy Hines,WR,21,1970,0,0,0,0,0,10,0,0,0,0,0,1,7,0,2,23,0,,,Texas Southern,,HineJi00
6,147,ATL,Joe Wynns,DB,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina St.,,-9999
6,148,DET,Mike Spitzer,DE,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,,-9999
6,149,WAS,Willie Banks,G,22,1973,0,0,2,10,6,37,0,0,0,0,0,0,0,0,0,0,0,,,Alcorn St.,,BankWi20
6,150,PHI,Thurman Randle,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,,-9999
6,151,STL,Frank Lane,LB,,,0,0,0,,,,,,,,,,,,,,,,,S.F. Austin,,-9999
6,152,CLE,Nate James,DB,23,1968,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,,JameNa20
6,153,SFO,Bill Belk,DE,22,1974,0,0,3,22,22,87,0,0,0,0,0,0,0,0,0,0,0,1,16.0,MD-Eastern Shore,,BelkBi20
6,154,CHI,Jim Schmedding,G,22,1970,0,0,0,6,,24,0,0,0,0,0,0,0,0,0,0,0,,,Weber St.,,SchmJi20
6,155,CIN,Dewey Warren,QB,23,1968,0,0,0,2,2,7,47,80,506,1,4,4,17,0,0,0,0,,,Tennessee,College Stats,WarrDe00
6,156,CIN,Essex Johnson,RB,21,1976,0,0,2,45,43,112,0,0,0,0,0,722,3236,19,146,1742,12,,,Grambling St.,,JohnEs00
6,157,PHI,Dave Martin,LB,21,1969,0,0,0,2,,10,0,0,0,0,0,0,0,0,0,0,0,,1.0,Notre Dame,,MartDa20
6,158,CIN,Elmo Maple,FL,,,0,0,0,,,,,,,,,,,,,,,,,Southern,,-9999
6,159,DAL,D.D. Lewis,LB,22,1981,0,0,9,61,61,186,0,0,0,0,0,0,0,0,0,0,0,8,15.5,Mississippi St.,,LewiD.20
6,160,CIN,Sidney Ellis,DB,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,,-9999
6,161,RAM,Bobby Webb,C,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,,-9999
6,162,ATL,Rick Eber,WR,23,1970,0,0,0,3,0,12,0,0,0,0,0,0,0,0,11,184,1,,,Tulsa,College Stats,EberRi00
6,163,CIN,Monk Williams,FL,23,1968,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Ark-Pine Bluff,,WillMo20
6,164,GNB,Walter Chadwick,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats,-9999
6,165,CIN,Jim Johnson,DB,22,1969,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,South Carolina St.,,JohnJi20
7,166,CIN,Steve Smith,TE,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),College Stats,-9999
7,167,MIN,Oscar Reed,RB,24,1975,0,0,2,24,24,86,0,0,0,0,0,504,2008,8,94,677,3,,,Colorado St.,College Stats,ReedOs00
7,168,OAK,John Harper,C,,,0,0,0,,,,,,,,,,,,,,,,,Adams St.,,-9999
7,169,NOR,Ray Phillips,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,-9999
7,170,BOS,John Schneider,QB,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats,-9999
7,171,MIN,Lenny Snow,RB,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,College Stats,-9999
7,172,MIA,John Boynton,T,22,1969,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,,BoynJo20
7,173,BUF,Pete Richardson,DB,21,1971,0,0,1,14,14,39,0,0,0,0,0,0,0,0,0,0,0,8,3.0,Dayton,,RichPe21
7,174,PIT,Doug Dalton,RB,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,College Stats,-9999
7,175,NOR,Gene Howard,DB,21,1972,0,0,4,25,10,63,0,0,0,0,0,0,0,0,0,0,0,14,1.0,Langston,,HowaGe20
7,176,WAS,Bob Brunet,RB,22,1977,0,0,0,5,5,81,0,0,0,0,0,131,406,3,24,200,1,,,Louisiana Tech,,BrunBo00
7,177,STL,Ken Henry,FL,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,College Stats,-9999
7,178,PHI,Joe Przybycki,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,-9999
7,179,SFO,Jerry Richardson,LB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,,-9999
7,180,NYG,Doug Chatman,DE,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,,-9999
7,181,CHI,Willie Holman,DE,23,1973,0,0,2,27,24,71,0,0,0,0,0,0,0,0,0,0,0,,26.0,South Carolina St.,,HolmWi20
7,182,NYJ,Oscar Lubke,T,,,0,0,0,,,,,,,,,,,,,,,,,Ball St.,,-9999
7,183,SDG,Lane Fenner,WR,22,1968,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,Florida St.,College Stats,FennLa20
7,184,KAN,Sammy Grezaffi,DB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats,-9999
7,185,DAL,Bob Taucher,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
7,186,CLE,Dale Brady,RB,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,College Stats,-9999
7,187,HOU,Paul Toscano,DB,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,College Stats,-9999
7,188,BAL,Anthony Andrews,RB,,,0,0,0,,,,,,,,,,,,,,,,,Hampton,,-9999
7,189,PIT,Bill Glennon,DT,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,-9999
7,190,OAK,George Atkinson,DB,21,1979,0,2,9,63,62,144,0,0,0,0,0,0,0,0,0,0,0,30,,Morris Brown,,AtkiBu00
7,191,GNB,Andy Beath,DB,,,0,0,0,,,,,,,,,,,,,,,,,Duke,,-9999
7,192,CIN,Wes Bean,LB,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,,-9999
