Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
1,1,BAL,Bubba Smith,DE,22,1976,1,2,6,69,55,111,0,0,0,0,0,0,0,0,0,0,0,,52.5,Michigan St.,College Stats,SmitBu00
1,2,MIN,Clint Jones,RB,22,1973,0,0,2,24,23,87,0,0,0,0,0,602,2178,20,38,431,0,,,Michigan St.,College Stats,JoneCl00
1,3,SFO,Steve Spurrier,QB,22,1976,0,0,3,26,23,106,597,1151,6878,40,60,61,258,2,0,0,0,,,Florida,College Stats,SpurSt00
1,4,MIA,Bob Griese HOF,QB,22,1980,2,8,12,104,104,161,1926,3429,25092,192,172,261,994,7,0,0,0,,,Purdue,College Stats,GrieBo00
1,5,HOU,George Webster,LB,21,1976,3,3,6,53,43,119,0,0,0,0,0,0,0,0,0,0,0,5,14.0,Michigan St.,College Stats,WebsGe00
1,6,DEN,Floyd Little HOF,RB,25,1975,1,5,9,70,70,117,2,9,43,1,0,1641,6323,43,215,2418,9,,,Syracuse,College Stats,LittFl00
1,7,DET,Mel Farr,RB,22,1973,0,2,4,41,41,69,0,3,0,0,0,739,3072,26,146,1374,10,,,UCLA,College Stats,FarrMe00
1,8,MIN,Gene Washington,WR,23,1973,0,2,5,41,40,95,0,0,0,0,0,0,0,0,182,3237,26,,,Michigan St.,College Stats,WashGe01
1,9,GNB,Bob Hyland,C,22,1977,0,0,4,34,6,136,0,0,0,0,0,0,0,0,1,16,0,,,Boston Col.,,HylaBo20
1,10,CHI,Loyd Phillips,DE,22,1969,0,0,1,11,11,32,0,0,0,0,0,0,0,0,0,0,0,2,4.0,Arkansas,College Stats,PhilLo20
1,11,SFO,Cas Banaszek,T,21,1977,0,0,9,48,48,120,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,College Stats,BanaCa20
1,12,NYJ,Paul Seiler,C,21,1973,0,0,0,12,4,39,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,,SeilPa20
1,13,WAS,Ray McDonald,RB,23,1968,0,0,0,3,3,13,0,0,0,0,0,52,223,4,10,60,0,,,Idaho,College Stats,McDoRa00
1,14,SDG,Ron Billingsley,DT,22,1972,0,0,3,17,11,61,0,0,0,0,0,0,0,0,0,0,0,,8.0,Wyoming,,BillRo20
1,15,MIN,Alan Page HOF,DT,22,1981,5,9,15,144,129,218,0,0,0,0,0,0,0,0,0,0,0,2,148.5,Notre Dame,College Stats,PageAl00
1,16,STL,Dave Williams,WR,22,1973,0,0,4,30,26,86,0,0,0,0,0,6,69,0,183,2768,25,,,Washington,College Stats,WillDa02
1,17,OAK,Gene Upshaw HOF,G,22,1981,5,7,14,108,108,217,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M-Kingsville,,UpshGe00
1,18,CLE,Bob Matheson,LB,22,1979,0,0,5,42,12,180,0,0,0,0,0,0,0,0,0,0,0,12,15.0,Duke,College Stats,MathBo20
1,19,PHI,Harry Jones,RB,22,1970,0,0,0,2,2,29,0,0,0,0,0,44,85,0,9,131,0,,,Arkansas,College Stats,JoneHa01
1,20,BAL,Jim Detwiler,HB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats,-9999
1,21,BOS,John Charles,DB,23,1974,0,0,5,26,13,79,0,0,0,0,0,0,0,0,0,0,0,16,,Purdue,College Stats,CharJo20
1,22,BUF,John Pitts,DB,22,1975,0,0,4,24,20,115,0,0,0,0,0,0,0,0,0,0,0,10,1.0,Arizona St.,College Stats,PittJo20
1,23,HOU,Tom Regner,G,23,1972,0,0,3,17,17,67,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats,RegnTo20
1,24,KAN,Gene Trosch,DE,22,1969,0,0,0,8,8,27,0,0,0,0,0,0,0,0,0,0,0,,1.0,Miami (FL),,TrosGe20
1,25,GNB,Don Horn,QB,22,1974,0,0,1,10,9,57,232,465,3369,20,36,18,3,1,0,0,0,,,San Diego St.,,HornDo00
1,26,NOR,Les Kelley,LB,22,1969,0,0,0,5,5,30,0,0,0,0,0,0,0,0,0,0,0,1,,Alabama,College Stats,KellLe20
2,27,NOR,Bo Burris,DB,22,1969,0,0,2,10,10,40,0,0,0,0,0,0,0,0,0,0,0,4,,Houston,College Stats,BurrBo20
2,28,MIN,Bob Grim,WR,22,1977,0,1,5,29,16,134,0,2,0,0,0,8,137,0,194,2914,16,,,Oregon St.,College Stats,GrimBo00
2,29,MIA,Jim Riley,DE,22,1971,0,0,4,28,28,68,0,0,0,0,0,0,0,0,0,0,0,,15.0,Oklahoma,,RileJi20
2,30,HOU,Bob Davis,QB,21,1973,0,0,1,9,4,40,137,324,1553,14,23,52,332,2,0,0,0,,,Virginia,College Stats,DaviBo00
2,31,ATL,Leo Carroll,DE,23,1970,0,0,0,10,,27,0,0,0,0,0,0,0,0,0,0,0,,2.0,San Diego St.,,CarrLe21
2,32,DEN,Tom Beer,TE,22,1972,0,0,4,8,6,79,0,0,0,0,0,0,0,0,65,1012,4,,,Houston,College Stats,BeerTo00
2,33,RAM,Willie Ellison,RB,21,1974,0,1,3,38,34,98,0,3,0,0,0,801,3426,24,104,888,6,,,Texas Southern,,ElliWi00
2,34,DET,Lem Barney HOF,DB,21,1977,2,7,11,100,100,140,0,0,0,0,0,5,45,0,0,0,0,56,,Jackson St.,,BarnLe00
2,35,PIT,Don Shy,RB,21,1973,0,0,1,20,5,84,1,1,23,1,0,457,1577,10,76,835,3,,,San Diego St.,,ShyxDo00
2,36,CHI,Bob Jones,WR,22,1968,0,0,0,1,1,15,0,0,0,0,0,0,0,0,3,80,1,,,San Diego St.,,JoneBo01
2,37,NYJ,Rich Sheron,TE,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,College Stats,-9999
2,38,WAS,Spain Musgrove,DE,22,1970,0,0,2,10,8,37,0,0,0,0,0,0,0,0,0,0,0,,2.5,Utah St.,,MusgSp20
2,39,SFO,Tom Holzer,DE,22,1967,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,,HolzTo20
2,40,SDG,Ron McCall,LB,23,1968,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,1.0,Weber St.,,McCaRo20
2,41,GNB,Dave Dunaway,WR,22,1969,0,0,0,1,0,13,0,0,0,0,0,1,4,0,2,37,0,,,Duke,College Stats,DunaDa20
2,42,BUF,Jim LeMoine,TE,22,1969,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,,,Utah St.,College Stats,LeMoJi20
2,43,STL,Bob Rowe,DT,22,1975,0,0,8,44,44,122,0,0,0,0,0,0,0,0,0,0,0,2,54.5,Western Michigan,College Stats,RoweBo00
2,44,PHI,John Brooks,G,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,,-9999
2,45,BAL,Rick Volk,DB,22,1978,1,3,10,74,67,150,0,0,0,0,0,0,0,0,0,0,0,38,1.0,Michigan,College Stats,VolkRi00
2,46,CLE,Larry Conjar,RB,21,1970,0,0,0,2,2,35,0,0,0,0,0,30,102,0,6,68,0,,,Notre Dame,College Stats,ConjLa00
2,47,KAN,Jim Lynch,LB,22,1977,0,1,10,69,69,151,0,0,0,0,0,0,0,0,0,0,0,17,18.0,Notre Dame,College Stats,LyncJi00
2,48,SDG,Bob Howard,DB,22,1979,0,0,10,52,30,169,0,0,0,0,0,0,0,0,0,0,0,37,,San Diego St.,,HowaBo20
2,49,HOU,Roy Hopkins,RB,22,1970,0,0,1,10,10,53,0,0,0,0,0,232,826,7,50,529,1,,,Texas Southern,,HopkRo00
2,50,KAN,Willie Lanier HOF,LB,22,1977,3,8,11,86,86,149,0,0,0,0,0,0,0,0,0,0,0,27,4.0,Morgan St.,,LaniWi00
2,51,GNB,Jim Flanigan,LB,22,1971,0,0,1,16,11,54,0,0,0,0,0,0,0,0,0,0,0,1,,Pittsburgh,College Stats,FlanJi20
2,52,NOR,John Gilliam,WR,22,1977,0,4,9,73,5,151,0,0,0,0,0,35,293,2,382,7056,48,,,South Carolina St.,,GillJo01
2,53,NOR,Dave Rowe,DT,22,1978,0,1,10,47,19,165,0,0,0,0,0,0,0,0,0,0,0,,35.5,Penn St.,,RoweDa20
3,54,BAL,Norman Davis,G,22,1970,0,0,0,11,4,40,0,0,0,0,0,0,0,0,0,0,0,,,Grambling St.,,DaviNo21
3,55,CLE,Don Cockroft,K,22,1980,0,0,0,54,54,188,3,4,27,0,0,2,9,0,0,0,0,,,Adams St.,,cockrdon01
3,56,HOU,Larry Carwell,DB,23,1972,0,0,5,23,7,74,0,0,0,0,0,0,0,0,0,0,0,14,1.0,Iowa St.,College Stats,CarwLa20
3,57,ATL,Jimmy Jordan,RB,23,1967,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Florida,College Stats,JordJi20
3,58,DEN,Mike Current,T,21,1979,0,1,12,61,41,169,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,,CurrMi00
3,59,DEN,George Goeddeke,G,22,1972,0,1,4,25,25,66,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,,GoedGe00
3,60,DET,Paul Naumoff,LB,22,1978,0,1,11,63,63,168,0,0,0,0,0,0,0,0,0,0,0,6,20.5,Tennessee,College Stats,NaumPa00
3,61,MIN,Earl Denny,RB,22,1968,0,0,0,0,0,27,0,0,0,0,0,2,9,0,0,0,0,,,Missouri,College Stats,DennEa00
3,62,SFO,Frank Nunley,LB,21,1976,0,0,7,47,47,137,0,0,0,0,0,0,0,0,0,0,0,14,9.0,Michigan,,NunlFr20
3,63,CHI,Garry Lyle,DB,21,1974,0,0,2,21,21,84,0,0,0,0,0,4,28,0,7,48,0,12,1.5,George Washington,,LyleGa20
3,64,WAS,Curg Belcher,DB,,,0,0,0,,,,,,,,,,,,,,,,,BYU,,-9999
3,65,SFO,Bill Tucker,RB,23,1971,0,0,0,9,8,69,0,0,0,0,0,127,431,6,59,496,7,,,Tennessee St.,,TuckBi00
3,66,NYJ,Dennis Randall,DE,22,1968,0,0,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,,4.0,Oklahoma St.,,RandDe20
3,67,SDG,Harold Akin,T,22,1968,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,,AkinHa20
3,68,PHI,Harry Wilson,RB,22,1970,0,0,0,0,0,6,0,0,0,0,0,4,7,0,3,26,0,,,Nebraska,College Stats,WilsHa00
3,69,STL,Vidal Carlin,QB,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,College Stats,-9999
3,70,BUF,Tom Rhoads,DE,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
3,71,BAL,Leon Ward,LB,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,,-9999
3,72,CLE,Eppie Barney,FL,23,1968,0,0,1,3,3,26,0,0,0,0,0,0,8,1,19,192,1,,,Iowa St.,College Stats,BarnEp00
3,73,PIT,Rocky Freitas,T,21,1978,0,1,8,56,,134,0,0,0,0,0,0,0,0,1,-8,0,,,Oregon St.,,FreiRo00
3,74,NYJ,Henry King,DB,22,1967,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,Utah St.,,KingHe20
3,75,OAK,Bill Fairband,LB,26,1968,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,,1.0,Colorado,College Stats,FairBi20
3,76,DAL,Phil Clark,DB,22,1971,0,0,2,18,10,52,0,0,0,0,0,0,0,0,0,0,0,4,,Northwestern,,ClarPh20
3,77,KAN,Billy Masters,TE,23,1976,0,0,5,21,5,132,0,0,0,0,0,18,114,0,169,2268,15,,,LSU,College Stats,MastBi00
3,78,GNB,John Rowser,DB,23,1976,0,0,6,46,6,127,0,0,0,0,0,0,0,0,0,0,0,26,,Michigan,College Stats,RowsJo20
3,79,NOR,Del Williams,G,21,1973,0,0,6,32,32,92,0,0,0,0,0,0,0,0,0,0,0,,,Florida St.,,WillDe20
3,80,NOR,Ben Hart,E,22,1967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,Oklahoma,College Stats,HartBe20
4,81,NOR,Ron Widby,P,22,1973,0,1,0,13,,81,2,2,102,1,0,0,0,0,0,0,0,,,Tennessee,,WidbRo20
4,82,NYG,Louis Thompson,DT,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
4,83,CLE,Carl Ward,DB,23,1969,0,0,0,7,6,30,0,0,0,0,0,0,0,0,0,0,0,1,,Michigan,College Stats,WardCa20
4,84,MIA,Bob Greenlee,T,,,0,0,0,,,,,,,,,,,,,,,,,Yale,,-9999
4,85,DEN,Carl Cunningham,LB,23,1971,0,0,5,24,21,68,0,0,0,0,0,0,0,0,0,0,0,4,6.5,Houston,,CunnCa20
4,86,HOU,Carel Stith,DT,22,1969,0,0,1,9,9,31,0,0,0,0,0,0,0,0,0,0,0,,1.0,Nebraska,,StitCa20
4,87,MIN,Al Coleman,DB,22,1973,0,0,1,16,1,57,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Tennessee St.,,ColeAl20
4,88,DET,Lew Kamanu,DE,23,1968,0,0,0,5,5,12,0,0,0,0,0,0,0,0,0,0,0,,,Weber St.,,KamaLe20
4,89,PIT,Ray May,LB,22,1975,0,0,7,42,9,118,0,0,0,0,0,0,0,0,0,0,0,13,7.0,USC,,MayxRa20
4,90,CHI,Al Dodd,WR,22,1974,0,0,5,20,0,71,0,1,0,0,0,9,50,0,111,1803,3,,,Northwestern St. (LA),,DoddAl00
4,91,SFO,Wayne Trimble,DB,22,1967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,College Stats,TrimWa20
