Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
13,150,PIT,Joe Womack,HB,23,1962,0,0,1,4,4,11,0,0,0,0,0,128,468,5,6,57,0,,,Los Angeles St.,,WomaJo00
13,151,CHI,Bob Spada,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,,-9999
13,152,CLE,Dick Grecni,LB,22,1961,0,0,0,2,,12,0,0,0,0,0,0,0,0,0,0,0,1,,Ohio,,GrecDi20
13,153,PHI,Dave Graham,T,21,1969,0,0,2,21,21,83,0,0,0,0,0,0,0,0,0,0,0,,,Virginia,College Stats,GrahDa20
13,154,BAL,Jim Nemeth,C,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,,-9999
13,155,SFO,Dean Hinshaw,T,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,,-9999
13,156,NYG,Jim Varnado,FB,,,0,0,0,,,,,,,,,,,,,,,,,Southern,,-9999
14,157,STL,Bob DeMarco,C,21,1975,1,3,13,75,58,185,0,0,0,0,0,0,0,0,0,0,0,,,Dayton,,DeMaBo00
14,158,RAM,Harold Stanger,C,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,,-9999
14,159,DET,Jim Glasgow,T,,,0,0,0,,,,,,,,,,,,,,,,,Jacksonville St.,,-9999
14,160,WAS,Charlie Milstead,QB,22,1961,0,0,0,3,,22,4,7,43,0,0,3,3,0,0,0,0,2,,Texas A&M,College Stats,MilsCh20
14,161,GNB,Jon Gilliam,C,21,1967,0,1,5,38,,76,0,0,0,0,0,1,-6,0,0,0,0,,,Texas A&M-Commerce,,GillJo02
14,162,PIT,Brady Keys,DB,24,1968,0,1,7,44,39,100,0,0,0,0,0,6,14,0,0,0,0,16,1.0,Colorado St.,College Stats,KeysBr00
14,163,CLE,Bill Dumbauld,T,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,,-9999
14,164,PHI,Ray Peterson,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats,-9999
14,165,CHI,Jim Sorey,DT,24,1962,0,0,2,16,,42,0,0,0,0,0,0,0,0,0,0,0,,3.0,Texas Southern,,SoreJi20
14,166,SFO,Gary Campbell,B,,,0,0,0,,,,,,,,,,,,,,,,,Whittier,,-9999
14,167,BAL,Dale Johannsen,T,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
14,168,NYG,Doug Cline,LB,22,1966,0,0,6,49,,95,0,0,0,0,0,37,105,2,4,15,0,7,11.0,Clemson,College Stats,ClinDo20
15,169,RAM,Harry Rakowski,C,,,0,0,0,,,,,,,,,,,,,,,,,The Citadel,,-9999
15,170,STL,Frank Mestnik,FB,22,1963,0,0,1,7,7,33,0,0,0,0,0,200,767,4,15,53,1,,,Marquette,College Stats,MestFr00
15,171,DET,Darrell Harper,HB,22,1960,0,0,0,1,,4,0,0,0,0,0,1,3,0,0,0,0,,,Michigan,College Stats,HarpDa00
15,172,WAS,Bernie Darre,G,20,1961,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,,,Tulane,,DarrBe20
15,173,GNB,Garney Henley,B,,,0,0,0,,,,,,,,,,,,,,,,,Huron,,-9999
15,174,PIT,Larry Essenmacker,T,,,0,0,0,,,,,,,,,,,,,,,,,Alma,,-9999
15,175,PHI,John Wilcox,DT,22,1960,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,,WilcJo20
15,176,CHI,Warren Lashua,B,,,0,0,0,,,,,,,,,,,,,,,,,Whitworth,,-9999
15,177,CLE,Tom Watkins,HB,22,1968,0,0,1,22,2,75,1,1,58,1,0,468,1791,10,55,590,4,,,Iowa St.,College Stats,WatkTo00
15,178,BAL,Larry Grantham,LB,21,1972,5,5,13,92,,175,0,0,0,0,0,0,0,0,0,0,0,24,38.5,Mississippi,College Stats,GranLa00
15,179,SFO,Mike Dowdle,LB,22,1966,0,0,4,25,16,81,0,0,0,0,0,0,0,0,0,0,0,6,8.0,Texas,College Stats,DowdMi20
15,180,NYG,Walter Beach,DB,25,1966,0,0,3,17,,48,0,0,0,0,0,6,-4,0,9,132,1,6,,Central Michigan,,BeacWa20
16,181,STL,Jim Lee Hunt,DT,21,1970,0,4,7,53,,146,0,0,0,0,0,0,0,0,0,0,0,1,30.0,Prairie View A&M,,HuntJi00
16,182,RAM,Don Kaczmarek,T,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota,,-9999
16,183,DET,Steve Rasso,B,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,College Stats,-9999
16,184,WAS,Joe Kulbacki,HB,22,1960,0,0,0,1,,14,0,0,0,0,0,41,108,1,2,9,0,,,Purdue,College Stats,KulbJo00
16,185,GNB,John Littlejohn,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats,-9999
16,186,PIT,Dave Ames,HB,23,1961,0,0,0,1,,12,0,0,0,0,0,19,114,0,6,20,0,1,,Richmond,,AmesDa00
16,187,CHI,Bo Farrington,SE,24,1963,0,0,3,10,10,45,0,0,0,0,0,1,-2,0,55,881,7,,,Prairie View A&M,,FarrBo00
16,188,CLE,Jim Walden,QB,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,College Stats,-9999
16,189,PHI,Larry Lancaster,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
16,190,SFO,Jim Heineke,T,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,,-9999
16,191,BAL,George Boynton,DB,23,1962,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M-Commerce,,BoynGe20
16,192,NYG,Bill Beck,T,,,0,0,0,,,,,,,,,,,,,,,,,Gustavus Adolphus,,-9999
17,193,RAM,Emanuel Congedo,E,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,,-9999
17,194,STL,Joe Davis,T,,,0,0,0,,,,,,,,,,,,,,,,,The Citadel,,-9999
17,195,DET,Bob Hudson,E,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,,-9999
17,196,WAS,Billy Roland,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
17,197,GNB,Joe Gomes,B,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,College Stats,-9999
17,198,PIT,Dale Chamberlain,FB,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),,-9999
17,199,CLE,Lovell Coleman,B,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,,-9999
17,200,PHI,Mike Graney,E,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
17,201,CHI,Jim Hanna,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,,-9999
17,202,BAL,Jim Beaver,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida,,-9999
