Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
3,53,BUF,Julian Nunamaker,DE,23,1970,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,,,UT Martin,,NunaJu20
3,54,ATL,Mal Snider,G,22,1974,0,0,5,29,18,83,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,,SnidMa20
3,55,CLE,Al Jenkins,G,23,1973,0,0,1,10,5,40,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,,JenkAl20
3,56,PIT,Jon Kolb,T,22,1981,0,0,9,62,62,177,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,,KolbJo20
3,57,CIN,Speedy Thomas,WR,22,1974,0,0,4,15,15,58,0,0,0,0,0,8,22,1,94,1239,8,,,Utah,,ThomSp00
3,58,BOS,Carl Garrett,RB,22,1977,0,1,6,49,29,110,0,3,0,0,1,1031,4197,28,182,1931,7,,,New Mex. Highlands,,GarrCa00
3,59,DET,Larry Walton,WR,22,1978,0,0,7,40,39,107,2,3,72,1,0,13,127,1,173,2689,27,,,Arizona St.,College Stats,WaltLa00
3,60,NYG,Vern Vanoy,DT,22,1973,0,0,0,5,2,20,0,0,0,0,0,0,0,0,0,0,0,,4.0,Kansas,,VanoVe20
3,61,DEN,Bill Thompson,DB,22,1981,1,3,12,81,81,179,0,0,0,0,0,0,0,0,0,0,0,40,4.0,MD-Eastern Shore,,ThomBi01
3,62,WAS,Ed Cross,RB,,,0,0,0,,,,,,,,,,,,,,,,,Ark-Pine Bluff,,-9999
3,63,MIA,Mercury Morris,RB,22,1976,0,3,3,50,48,99,0,0,0,0,0,804,4133,31,54,543,1,,,West Texas A&M,College Stats,MorrMe00
3,64,GNB,John Spilis,WR,21,1971,0,0,1,6,6,40,0,0,0,0,0,0,0,0,27,446,1,,,Northern Illinois,College Stats,SpilJo00
3,65,HOU,Elbert Drungo,T,26,1978,0,0,7,37,35,120,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,DrunEl20
3,66,CHI,Ross Montgomery,RB,22,1970,0,0,1,3,3,26,0,0,0,0,0,77,281,0,16,83,0,,,TCU,College Stats,MontRo00
3,67,ATL,Jon Sandstrom,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,,-9999
3,68,DAL,Thomas Stincic,LB,22,1972,0,0,0,11,10,42,0,0,0,0,0,0,0,0,0,0,0,1,,Michigan,,StinTh20
3,69,PHI,Bill Bradley,DB,22,1977,2,3,6,53,53,114,0,1,0,0,0,3,19,0,0,0,0,34,2.0,Texas,College Stats,BradBi00
3,70,SDG,Gene Ferguson,T,22,1972,0,0,1,12,8,41,0,0,0,0,0,0,0,0,0,0,0,,,Norfolk St.,,FergGe20
3,71,STL,Chip Healy,LB,22,1970,0,0,0,6,6,28,0,0,0,0,0,0,0,0,0,0,0,,1.0,Vanderbilt,,HealCh20
3,72,CLE,Chip Glass,TE,22,1974,0,0,0,8,8,81,0,0,0,0,0,0,0,0,34,642,5,,,Florida St.,College Stats,GlasCh00
3,73,STL,Terry Brown,DB,22,1976,0,0,1,23,2,85,0,0,0,0,0,0,0,0,1,7,0,7,1.0,Oklahoma St.,College Stats,BrowTe20
3,74,DAL,Halvor Hagen,G,22,1975,0,0,1,22,7,70,0,0,0,0,0,0,0,0,0,0,0,,2.0,Weber St.,,HageHa20
3,75,OAK,Lloyd Edwards,TE,22,1969,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,San Diego St.,,EdwaLl20
3,76,KAN,Morris Stroud,TE,23,1974,0,0,4,10,10,69,0,0,0,0,0,0,0,0,54,977,7,,,Clark (GA),,StroMo00
3,77,BAL,Dennis Nelson,T,23,1977,0,0,3,21,18,77,0,0,0,0,0,0,3,0,0,0,0,,,Illinois St.,,NelsDe20
3,78,HOU,Rich Johnson,RB,22,1969,0,0,0,0,0,14,0,0,0,0,0,11,42,0,2,17,1,,,Illinois,College Stats,JohnRi01
4,79,BUF,Mike Richey,T,22,1970,0,0,0,4,2,19,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,,RichMi21
4,80,PHI,Bob Kuechenberg,G,21,1983,1,6,13,85,,196,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,,KuecBo00
4,81,ATL,Jim Mitchell,TE,21,1979,0,2,11,39,39,155,0,0,0,0,0,26,187,1,305,4358,28,,,Prairie View A&M,,MitcJi00
4,82,PIT,Bob Campbell,WR,22,1969,0,0,0,0,0,14,0,0,0,0,0,1,5,0,1,32,0,,,Penn St.,College Stats,CampBo00
4,83,CIN,Clem Turner,RB,24,1972,0,0,0,3,1,51,0,0,0,0,0,74,270,2,21,112,1,,,Cincinnati,,TurnCl00
4,84,DEN,Mike Schnitker,G,22,1974,0,0,1,19,19,74,0,0,0,0,0,0,0,0,1,-11,0,,,Colorado,,SchnMi21
4,85,NOR,Dennis Hale,DB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,,-9999
4,86,SFO,Jim Sniadecki,LB,22,1973,0,0,1,16,16,58,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Indiana,,SniaJi20
4,87,BAL,Jacky Stewart,RB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,College Stats,-9999
4,88,DEN,Ed Hayes,DB,23,1970,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,1,,Morgan St.,,HayeEd20
4,89,MIA,Norm McBride,DE,22,1970,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,,,Utah,,McBrNo20
4,90,GNB,Perry Williams,RB,22,1974,0,0,1,6,3,83,0,0,0,0,0,177,547,2,37,285,0,,,Purdue,College Stats,WillPe01
4,91,CHI,Rudy Redmond,DB,22,1972,0,0,3,21,,50,0,0,0,0,0,0,0,0,0,0,0,8,,Pacific,,RedmRu20
4,92,NYG,Rich Houston,WR,23,1973,0,0,2,14,14,60,0,0,0,0,0,3,13,0,65,1121,7,,,Texas A&M-Commerce,,HousRi00
4,93,HOU,Charlie Joiner HOF,WR,21,1986,1,3,15,92,7,239,0,1,0,0,0,8,22,0,750,12146,65,,,Grambling St.,,JoinCh00
4,94,SFO,Gene Moore,RB,22,1969,0,0,0,0,0,5,0,0,0,0,0,2,4,0,2,28,0,,,Occidental,,MoorGe00
4,95,MIN,Mike McCaffrey,LB,23,1970,0,0,0,3,,12,0,0,0,0,0,0,0,0,0,0,0,,1.5,California,,McCaMi20
4,96,HOU,Roy Gerela,K,21,1979,0,2,0,24,4,145,0,0,0,0,0,0,0,0,0,0,0,,,New Mexico St.,College Stats,GereRo20
4,97,STL,Bill Rhodes,G,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,,-9999
4,98,CLE,Freddie Summers,DB,22,1971,0,0,0,5,5,23,0,0,0,0,0,0,0,0,0,0,0,,,Wake Forest,College Stats,SummFr20
4,99,RAM,John Zook,DE,21,1979,0,1,10,58,,144,0,0,0,0,0,0,0,0,0,0,0,4,78.0,Kansas,College Stats,ZookJo00
4,100,OAK,Ruby Jackson,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,,-9999
4,101,KAN,Jack Rudnay,C,21,1982,0,4,13,64,64,178,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,,RudnJa00
4,102,NOR,Bob Hudspeth,T,,,0,0,0,,,,,,,,,,,,,,,,,Southern Illinois,,-9999
4,103,ATL,Dicky Lyons,DB,22,1970,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,1,,Kentucky,College Stats,LyonDi20
4,104,NYJ,Ezell Jones,T,22,1970,0,0,0,4,,18,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,,JoneEz20
5,105,BUF,Ben Mayes,DE,24,1969,0,0,0,2,,5,0,0,0,0,0,0,0,0,0,0,0,,,Drake,,MayeBe20
5,106,MIN,Jim Barnes,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats,-9999
5,107,PHI,Jim Anderson,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,-9999
5,108,STL,Walt Shockley,RB,,,0,0,0,,,,,,,,,,,,,,,,,San Jose St.,College Stats,-9999
5,109,CIN,Guy Dennis,G,22,1975,0,0,2,21,12,89,0,0,0,0,0,0,0,0,0,0,0,,,Florida,,DennGu20
5,110,BOS,Onree Jackson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama A&M,,-9999
5,111,NOR,Tony Kyasky,DB,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats,-9999
5,112,MIN,Mike O'Shea,WR,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats,-9999
5,113,DEN,Frank Quayle,RB,22,1969,0,0,0,4,4,11,0,0,0,0,0,57,183,0,11,167,0,,,Virginia,College Stats,QuayFr00
5,114,WAS,Bill Kishman,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,,-9999
5,115,MIA,Willie Pearson,DB,22,1969,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina A&T,,PearWi20
5,116,GNB,Bill Hayhoe,T,23,1973,0,0,1,15,15,61,0,0,0,0,0,0,0,0,0,0,0,,,USC,,HayhBi20
5,117,NOR,Keith Christensen,T,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,,-9999
5,118,HOU,Johnny Peacock,DB,22,1970,0,0,1,10,10,28,0,0,0,0,0,0,0,0,0,0,0,5,1.0,Houston,,PeacJo20
5,119,CHI,Jim Winegardner,TE,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats,-9999
5,120,SFO,Earl Edwards,DT,23,1979,0,0,8,46,19,150,0,0,0,0,0,0,0,0,1,1,0,,51.0,Wichita St.,,EdwaEa20
5,121,MIN,Cornelius Davis,RB,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats,-9999
5,122,SDG,Harry Orszulak,FL,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
5,123,STL,Gene Huey,DB,22,1969,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,,,Wyoming,College Stats,HueyGe20
5,124,CLE,Fair Hooker,WR,22,1974,0,0,5,23,23,74,0,0,0,0,0,0,0,0,129,1845,8,,,Arizona St.,College Stats,HookFa00
5,125,DAL,Chuck Kyle,LB,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
5,126,KAN,Bob Stein,LB,21,1975,0,0,0,24,12,89,0,0,0,0,0,0,0,0,0,0,0,2,0.5,Minnesota,,SteiBo20
5,127,ATL,Tony Pleviak,DE,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,-9999
5,128,MIA,Karl Kremser,K,24,1970,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,,KremKa20
5,129,BAL,King Dunlap,DT,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,,-9999
5,130,NYJ,Chris Gilbert,RB,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats,-9999
6,131,DEN,Wandy Williams,RB,23,1970,0,0,0,1,1,12,0,0,0,0,0,10,18,1,5,56,0,,,Hofstra,,WillWa01
6,132,PHI,Dick Barnhorst,TE,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
6,133,RAM,A.Z. Drones,T,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,,-9999
6,134,GNB,Ron Jones,TE,22,1969,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,Texas-El Paso,College Stats,JoneRo25
6,135,CIN,Ken Riley HOF,DB,22,1983,1,0,15,96,96,207,0,0,0,0,0,0,0,0,2,15,0,65,1.0,Florida A&M,,RileKe20
6,136,OAK,Ken Newfield,RB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats,-9999
6,137,ATL,WaIly Oyler,DB,,,0,0,0,,,,,,,,,,,,,,,,,Louisville,College Stats,-9999
6,138,NOR,Bob Miller,TE,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats,-9999
6,139,WAS,Harold McLinton,LB,22,1978,0,0,8,50,50,127,0,0,0,0,0,0,0,0,0,0,0,4,4.0,Southern,,McLiHa20
6,140,DEN,Mike Coleman,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tampa,College Stats,-9999
6,141,MIA,Ed Tuck,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
6,142,GNB,Ken Vinyard,K,22,1970,0,0,0,-1,,14,0,0,0,0,0,0,0,0,0,0,0,,,Texas Tech,College Stats,VinyKe20
6,143,HOU,Willie Grate,TE,24,1970,0,0,0,1,,25,0,0,0,0,0,0,0,0,8,166,3,,,South Carolina St.,,GratWi00
6,144,CHI,Bill Nicholson,DE,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,,-9999
6,145,CLE,Larry Adams,DT,,,0,0,0,,,,,,,,,,,,,,,,,TCU,,-9999
6,146,SFO,Jimmy Thomas,RB,22,1973,0,0,0,16,16,63,0,0,0,0,0,165,824,4,67,923,8,,,Texas-Arlington,,ThomJi00
6,147,SDG,Terry Swarn,FL,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,College Stats,-9999
6,148,MIN,Marion Bates,DB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Southern,,-9999
6,149,STL,Amos Van Pelt,RB,,,0,0,0,,,,,,,,,,,,,,,,,Ball St.,,-9999
6,150,CLE,Joe Righetti,DT,21,1970,0,0,0,6,6,23,0,0,0,0,0,0,0,0,0,0,0,,,Waynesburg,,RighJo20
6,151,RAM,Pat Curran,TE,23,1978,0,0,2,13,2,122,0,2,0,0,1,30,127,0,106,1266,5,,,Lakeland,,CurrPa00
6,152,DAL,Rick Shaw,FL,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,-9999
6,153,OAK,Jackie Allen,DB,21,1972,0,0,1,7,2,34,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,College Stats,AlleJa20
6,154,BAL,Bill Fortier,T,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,-9999
6,155,KAN,John Pleasant,RB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama St.,,-9999
6,156,NYJ,Jimmie Jones,DE,22,1973,0,0,0,13,5,40,0,0,0,0,0,0,0,0,0,0,0,,9.5,Wichita St.,College Stats,JoneJi23
7,157,BUF,John Helton,DE,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,-9999
7,158,ATL,Dick Enderle,G,21,1976,0,0,4,29,11,96,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,,EndeDi20
7,159,PHI,Mike Schmiesing,RB,,,0,0,0,,,,,,,,,,,,,,,,,St. Olaf,,-9999
7,160,PIT,Chuck Beatty,DB,23,1972,0,0,2,14,13,34,0,0,0,0,0,0,0,0,0,0,0,4,,North Texas,,BeatCh20
7,161,CIN,Royce Berry,DE,23,1976,0,0,5,35,34,94,0,0,0,0,0,0,0,0,0,0,0,,21.5,Houston,,BerrRo20
7,162,BOS,Rick Hackley,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,,-9999
7,163,BAL,Gary Fleming,DE,,,0,0,0,,,,,,,,,,,,,,,,,Samford,,-9999
7,164,ATL,Ted Cottrell,LB,22,1970,0,0,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,,,Delaware Valley,,CottTe20
7,165,DEN,Al Giffin,TE,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats,-9999
7,166,WAS,Jeff Anderson,RB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,College Stats,-9999
7,167,MIA,John Egan,C,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,-9999
7,168,GNB,Larry Agajanian,DT,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,,-9999
7,169,CHI,Ron Copeland,WR,22,1969,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats,CopeRo20
7,170,NYG,Al Brenner,DB,21,1970,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,College Stats,BrenAl20
7,171,HOU,Mike Richardson,RB,22,1971,0,0,1,6,6,35,0,0,0,0,0,125,452,2,38,398,1,,,SMU,College Stats,RichMi00
7,172,SFO,Steve Van Sinderen,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,,-9999
7,173,WAS,John Didion,C,21,1974,0,0,4,26,5,80,0,0,0,0,0,0,0,0,0,0,0,,,Oregon St.,College Stats,DidiJo20
7,174,MIA,John Kulka,C,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,,-9999
7,175,PIT,Chadwick Brown,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,,-9999
7,176,CLE,Walt Sumner,DB,22,1974,0,0,6,32,32,76,0,0,0,0,0,0,0,0,0,0,0,15,1.0,Florida St.,,SumnWa20
7,177,RAM,James Hawkins,DB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
7,178,OAK,Finnis Taylor,DB,,,0,0,0,,,,,,,,,,,,,,,,,Prairie View A&M,,-9999
7,179,KAN,Tom Nettles,FL,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,,-9999
7,180,DAL,Larry Bales,FL,,,0,0,0,,,,,,,,,,,,,,,,,Emory & Henry,,-9999
7,181,BAL,Roland Moss,TE,22,1971,0,0,0,1,0,26,0,0,0,0,0,0,0,0,11,155,1,,,Toledo,College Stats,MossRo00
7,182,NYJ,Cliff Larson,DE,,,0,0,0,,,,,,,,,,,,,,,,,Houston,,-9999
8,183,BUF,Waddey Harvey,DT,22,1970,0,0,1,8,8,28,0,0,0,0,0,0,0,0,0,0,0,,1.0,Virginia Tech,,HarvWa20
8,184,PHI,Bill Hobbs,LB,22,1972,0,0,0,7,5,43,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,,HobbBi20
8,185,ATL,Jim Callahan,FL,,,0,0,0,,,,,,,,,,,,,,,,,Temple,,-9999
8,186,PIT,Joe Cooper,FL,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,,-9999
8,187,CIN,Tim Buchanan,LB,23,1969,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Hawaii,,BuchTi20
8,188,BOS,Bob Gladieux,RB,22,1972,0,0,0,4,4,45,1,3,48,0,1,65,239,0,25,252,0,,,Notre Dame,College Stats,GladBo00
8,189,NOR,Jim Lawrence,FL,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats,-9999
8,190,DET,Jim Carr,T,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,,-9999
8,191,WAS,Larry Brown,RB,21,1976,2,4,6,81,81,102,1,1,16,0,0,1530,5875,35,238,2485,20,,,Kansas St.,College Stats,BrowLa01
8,192,BUF,James Harris,QB,22,1979,0,1,4,38,3,83,607,1149,8136,45,59,121,367,10,0,0,0,,,Grambling St.,,HarrJa01
8,193,MIA,Bruce Weinstein,TE,,,0,0,0,,,,,,,,,,,,,,,,,Yale,College Stats,-9999
8,194,GNB,Doug Gosnell,C,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,,-9999
8,195,NYG,George Irby,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tuskegee,,-9999
8,196,HOU,Glenn Woods,DE,23,1969,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,,,Prairie View A&M,,WoodGl20
