Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
1,23,CIN,Bill Kollar,DE,21,1981,0,0,2,30,7,109,0,0,0,0,0,0,0,0,0,0,0,,18.0,Montana St.,,KollBi20
1,24,BAL,Roger Carr,WR,22,1983,0,1,7,50,48,115,0,0,0,0,0,1,-8,0,271,5071,31,,,Louisiana Tech,,CarrRo00
1,25,MIN,Steve Riley,T,21,1984,0,0,8,52,52,138,0,0,0,0,0,0,0,0,0,0,0,,,USC,,RileSt20
1,26,MIA,Don Reese,DT,23,1981,0,0,3,23,13,88,0,0,0,0,0,0,0,0,0,0,0,,30.5,Jackson St.,,ReesDo20
2,27,BUF,Doug Allen,LB,22,1975,0,0,2,6,6,28,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Penn St.,,AlleDo20
2,28,NYG,Tom Mullen,G,22,1978,0,0,3,18,15,50,0,0,0,0,0,0,0,0,0,0,0,,,Missouri State,,MullTo20
2,29,MIN,John Holland,WR,22,1977,0,0,1,7,1,38,0,0,0,0,0,0,0,0,35,634,3,,,Tennessee St.,,HollJo00
2,30,NWE,Steve Corbett,G,23,1975,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,,CorbSt20
2,31,NYJ,Gordie Browne,T,22,1975,0,0,0,7,7,23,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,,BrowGo21
2,32,BAL,Fred Cook,DE,22,1980,0,0,7,44,44,104,0,0,0,0,0,0,0,0,0,0,0,2,56.0,Southern Miss,,CookFr20
2,33,STL,Greg Kindle,G,23,1977,0,0,1,9,6,35,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,KindGr20
2,34,NWE,Steve Nelson,LB,23,1987,0,3,13,68,68,174,0,0,0,0,0,0,0,0,0,0,0,17,19.5,North Dakota St.,,NelsSt00
2,35,SFO,Keith Fahnhorst,T,22,1987,1,1,10,74,74,193,0,0,0,0,0,0,0,0,1,1,0,,,Minnesota,College Stats,FahnKe00
2,36,NOR,Paul Seal,TE,22,1979,0,0,2,14,8,85,0,0,0,0,0,5,10,1,106,1586,7,,,Michigan,College Stats,SealPa00
2,37,BAL,Ed Shuttlesworth,RB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,College Stats,-9999
2,38,MIA,Andre Tillman,TE,21,1978,0,0,4,11,11,58,0,0,0,0,0,0,0,0,66,757,6,,,Texas Tech,College Stats,TillAn00
2,39,DET,Billy Howard,DE,24,1976,0,0,2,13,13,38,0,0,0,0,0,0,0,0,0,0,0,,6.0,Alcorn St.,,HowaBi20
2,40,CLE,Billy Corbett,T,,,0,0,0,,,,,,,,,,,,,,,,,Johnson C. Smith,,-9999
2,41,KAN,Charlie Getty,T,22,1983,0,0,7,44,42,134,0,0,0,0,0,0,0,0,1,-5,0,,,Penn St.,,GettCh20
2,42,DEN,Carl Wafer,DE,23,1974,0,0,0,1,,3,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,WafeCa20
2,43,SDG,Mark Markovich,C,21,1977,0,0,0,9,6,41,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,,MarkMa20
2,44,ATL,Gerald Tinker,WR,23,1975,0,0,0,2,1,26,0,0,0,0,0,3,10,0,8,133,2,,,Kent St.,College Stats,TinkGe00
2,45,OAK,Dave Casper HOF,TE,22,1984,4,5,6,52,36,147,0,1,0,0,0,6,27,0,378,5216,52,,,Notre Dame,College Stats,CaspDa00
2,46,PIT,Jack Lambert HOF,LB,22,1984,6,9,10,111,111,146,0,0,0,0,0,0,0,0,0,0,0,28,23.5,Kent St.,College Stats,LambJa00
2,47,MIA,Benny Malone,RB,22,1979,0,0,3,30,24,82,0,0,0,0,0,706,2693,19,33,400,1,,,Arizona St.,College Stats,MaloBe00
2,48,CIN,Charlie Davis,RB,22,1976,0,0,1,7,6,20,0,0,0,0,0,113,482,1,22,203,0,,,Colorado,College Stats,DaviCh00
2,49,SFO,Delvin Williams,RB,23,1981,1,2,6,56,32,100,1,5,18,0,1,1312,5598,33,152,1415,6,,,Kansas,College Stats,WillDe01
2,50,RAM,Bill Simpson,DB,22,1982,0,0,7,51,31,108,0,0,0,0,0,0,0,0,0,0,0,34,5.0,Michigan St.,,SimpBi20
2,51,MIN,Matt Blair,LB,23,1985,1,6,9,74,74,160,0,0,0,0,0,0,0,0,0,0,0,16,23.0,Iowa St.,,BlaiMa00
2,52,MIA,Jeris White,DB,22,1982,0,0,5,48,9,129,0,0,0,0,0,0,0,0,0,0,0,19,1.5,Hawaii,,WhitJe21
3,53,DAL,Danny White,QB,22,1988,0,1,6,86,86,166,1761,2950,21959,155,132,159,482,8,3,18,2,,,Arizona St.,College Stats,WhitDa01
3,54,CHI,Wayne Wheeler,WR,24,1974,0,0,0,1,1,12,0,0,0,0,0,0,0,0,5,59,1,,,Alabama,College Stats,WheeWa00
3,55,NYG,Rick Dvorak,DT,22,1977,0,0,1,12,12,47,0,0,0,0,0,0,0,0,0,0,0,,3.0,Wichita St.,,DvorRi20
3,56,CHI,Greg Horton,G,23,1980,0,0,2,18,,63,0,0,0,0,0,0,0,0,0,0,0,,,Colorado,,HortGr20
3,57,BAL,Glenn Robinson,DE,22,1977,0,0,0,8,3,39,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,,RobiGl20
3,58,NYJ,Godwin Turk,LB,23,1978,0,0,1,10,4,56,0,0,0,0,0,0,0,0,0,0,0,4,,Southern,,TurkGo20
3,59,SDG,Bill Rudder,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats,-9999
3,60,STL,Steve George,DT,23,1976,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Houston,,GeorSt20
3,61,CIN,Dave Lapham,G,22,1983,0,0,8,54,54,140,0,0,0,0,0,0,0,0,0,0,0,,,Syracuse,,LaphDa20
3,62,CHI,Cliff Taylor,RB,22,1976,0,0,0,1,0,21,0,0,0,0,0,23,65,2,5,44,0,,,Memphis,College Stats,TaylCl00
3,63,PHI,Mitch Sutton,DE,23,1975,0,0,0,7,7,18,0,0,0,0,0,0,0,0,0,0,0,,3.5,Kansas,,SuttMi23
3,64,MIN,Steve Craig,TE,23,1978,0,0,0,1,1,72,0,0,0,0,0,0,0,0,18,172,1,,,Northwestern,College Stats,CraiSt00
3,65,DET,Dexter Bussey,RB,22,1984,0,0,7,47,47,150,0,0,0,0,0,1203,5105,18,193,1616,5,,,Texas-Arlington,College Stats,BussDe00
3,66,KAN,David Jaynes,QB,21,1974,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,,,Kansas,College Stats,JaynDa00
3,67,BAL,Robert Pratt,G,23,1985,0,0,11,62,42,170,0,0,0,0,0,0,0,0,1,30,0,,,North Carolina,,PratRo20
3,68,DEN,Claudie Minor,T,23,1982,0,0,9,47,47,125,0,0,0,0,0,0,0,0,0,0,0,,,San Diego St.,,MinoCl20
3,69,ATL,Kim McQuilken,QB,23,1979,0,0,0,4,4,26,108,272,1135,4,29,19,49,0,0,0,0,,,Lehigh,,McQuKi00
3,70,BUF,Gary Marangi,QB,22,1976,0,0,1,3,3,19,104,283,1373,12,21,50,328,2,0,0,0,,,Boston Col.,College Stats,MaraGa00
3,71,ATL,Mo Spencer,DB,22,1978,0,0,2,19,,56,0,0,0,0,0,0,0,0,0,0,0,5,,North Carolina Central,,SpenMo20
3,72,DAL,Cal Peterson,LB,21,1982,0,0,0,15,7,80,0,0,0,0,0,0,0,0,0,0,0,2,0.5,UCLA,,PeteCa20
3,73,CIN,Evan Jolitz,LB,23,1974,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,,JoliEv20
3,74,NYJ,Roscoe Word,DB,22,1976,0,0,2,10,7,37,0,0,0,0,0,0,0,0,0,0,0,3,,Jackson St.,,WordRo20
3,75,OAK,Mark van Eeghen,RB,22,1983,0,1,8,66,61,136,0,0,0,0,0,1652,6651,37,174,1583,4,,,Colgate,College Stats,VanEMa00
3,76,RAM,Al Oliver,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,,-9999
3,77,MIN,Scott Anderson,C,23,1976,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,,,Missouri,,AndeSc20
3,78,MIA,Nat Moore,WR,22,1986,1,1,9,79,79,183,1,2,31,0,0,40,249,1,510,7546,74,,,Florida,College Stats,MoorNa00
4,79,HOU,Steve Manstedt,LB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
4,80,NYG,Carl Summerell,QB,22,1975,0,0,0,0,0,10,13,29,157,0,5,5,12,0,0,0,0,,,East Carolina,College Stats,SummCa00
4,81,SDG,Harrison Davis,WR,22,1974,0,0,1,4,4,12,0,0,0,0,0,2,-7,0,18,432,2,,,Virginia,College Stats,DaviHa00
4,82,PIT,John Stallworth HOF,WR,22,1987,1,3,10,81,81,165,0,0,0,0,0,9,111,1,537,8723,63,,,Alabama A&M,,StalJo00
4,83,SFO,Clint Haslerig,WR,22,1976,0,0,0,0,,27,0,0,0,0,0,2,9,0,2,28,0,,,Michigan,College Stats,HaslCl20
4,84,BAL,Tony Bell,DB,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,College Stats,-9999
4,85,STL,Durwood Keeton,DB,22,1975,0,0,0,3,,12,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma,,KeetDu20
4,86,MIN,Mike Townsend,DB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats,-9999
4,87,CIN,Mike Boryla,QB,23,1978,0,1,1,8,,23,272,519,2838,20,29,43,224,2,0,0,0,,,Stanford,College Stats,BoryMi00
4,88,NOR,Rod McNeill,RB,23,1976,0,0,0,4,3,36,0,0,0,0,0,110,431,3,30,235,2,,,USC,College Stats,McNeRo00
4,89,PHI,Frank LeMaster,LB,22,1982,0,1,8,58,58,129,0,0,0,0,0,8,101,0,1,-4,0,10,14.5,Kentucky,College Stats,LeMaFr00
4,90,SFO,Sammy Johnson,RB,21,1979,0,0,0,9,7,62,0,2,0,0,0,206,830,9,45,378,0,,,North Carolina,College Stats,JohnSa00
4,91,STL,Ike Harris,WR,21,1981,0,0,5,32,19,88,0,1,0,0,0,4,31,0,211,3305,16,,,Iowa St.,College Stats,HarrIk00
4,92,DEN,Ozell Collier,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,,-9999
4,93,OAK,Morris Bradshaw,WR,21,1982,0,0,3,13,11,112,0,0,0,0,0,3,4,0,90,1416,12,,,Ohio St.,College Stats,BradMo00
4,94,KAN,Matt Herkenhoff,T,23,1985,0,0,9,48,48,125,0,0,0,0,0,0,0,0,0,0,0,,,Minnesota,,HerkMa20
4,95,BUF,Carlester Crumpler,RB,,,0,0,0,,,,,,,,,,,,,,,,,East Carolina,College Stats,-9999
4,96,ATL,Vince Kendrick,RB,22,1976,0,0,0,1,1,15,0,0,0,0,0,18,74,0,12,86,1,,,Florida,College Stats,KendVi00
4,97,DAL,Ken Hutcherson,LB,22,1975,0,0,0,5,3,22,0,0,0,0,0,0,0,0,0,0,0,,1.0,West Alabama,,HutcKe20
4,98,CIN,Daryl White,G,22,1974,0,0,0,3,,10,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,,WhitDa20
4,99,RAM,Norris Weese,QB,23,1979,0,0,0,9,,57,143,251,1887,7,14,69,362,5,0,0,0,,,Mississippi,College Stats,WeesNo00
4,100,PIT,Jimmy Allen,DB,22,1981,0,0,4,37,8,110,0,0,0,0,0,0,0,0,0,0,0,31,2.5,UCLA,,AlleJi20
4,101,DAL,Andy Andrade,RB,,,0,0,0,,,,,,,,,,,,,,,,,Northern Michigan,,-9999
4,102,RAM,Frank Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,UC Riverside,,-9999
4,103,CIN,Richard Williams,WR,22,1974,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Abilene Christian,,WillRi20
4,104,MIA,Bill Stevenson,DB,,,0,0,0,,,,,,,,,,,,,,,,,Drake,,-9999
5,105,SDG,John Teerlinck,DT,23,1975,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,0,0,,2.5,Western Illinois,,TeerJo20
5,106,BUF,Gary Hayman,RB,22,1975,0,0,0,0,0,15,0,0,0,0,0,17,61,0,0,0,0,,,Penn St.,College Stats,HaymGa00
5,107,NYG,Don Clune,WR,22,1976,0,0,0,2,1,28,0,0,0,0,0,0,0,0,9,164,0,,,Pennsylvania,College Stats,ClunDo00
5,108,PHI,Jim Cagle,DT,22,1974,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,,CaglJi20
5,109,ATL,Henry Childs,TE,23,1984,0,1,5,34,0,103,0,0,0,0,0,4,12,1,223,3401,28,,,Kansas St.,College Stats,ChilHe00
5,110,NYJ,Gary Baccus,LB,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,,-9999
5,111,STL,Steve Neils,LB,23,1980,0,0,3,27,27,88,0,0,0,0,0,0,0,0,0,0,0,1,13.5,Minnesota,,NeilSt20
5,112,NWE,Andy Johnson,RB,21,1982,0,0,3,35,35,94,7,13,194,4,1,491,2017,13,161,1807,9,,,Georgia,College Stats,JohnAn01
5,113,NOR,Joel Parker,WR,22,1977,0,0,2,5,5,22,0,1,0,0,0,2,2,0,51,585,6,,,Florida,College Stats,ParkJo00
5,114,CIN,Haskel Stanback,RB,22,1979,0,0,3,21,,83,1,1,41,1,0,728,2662,25,98,786,1,,,Tennessee,College Stats,StanHa00
5,115,PHI,Keith Krepfle,TE,22,1982,0,0,5,25,25,97,0,0,0,0,0,1,2,0,152,2425,19,,,Iowa St.,College Stats,KrepKe00
5,116,GNB,Steve Odom,WR,22,1979,0,1,3,19,19,81,0,0,0,0,0,16,205,1,84,1613,11,,,Utah,College Stats,OdomSt00
5,117,DET,Carl Capria,DB,22,1975,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,,CaprCa20
5,118,CLE,Mark Ilgenfritz,DE,21,1974,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,,,Vanderbilt,,IlgeMa20
5,119,NYG,Clyde Powers,DB,23,1978,0,0,3,20,20,57,0,0,0,0,0,0,0,0,0,0,0,5,2.0,Oklahoma,,PoweCl20
5,120,MIN,Jim Ferguson,DB,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,,-9999
5,121,NOR,Terry Schmidt,DB,22,1984,0,0,7,51,8,143,0,0,0,0,0,0,0,0,0,0,0,26,,Ball St.,,SchmTe20
5,122,BUF,Tim Guy,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,,-9999
5,123,OAK,Pete Wessel,DB,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,,-9999
5,124,NWE,Charlie Battle,LB,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,,-9999
5,125,PIT,Mike Webster HOF,C,22,1990,5,9,14,114,110,245,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,,WebsMi00
5,126,DAL,John Kelsey,T,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,College Stats,-9999
5,127,CIN,Richard Bishop,DE,24,1983,0,0,3,27,,89,0,0,0,0,0,0,0,0,0,0,0,,32.5,Louisville,,BishRi20
5,128,ATL,Monroe Eley,RB,25,1977,0,0,0,3,3,13,0,0,0,0,0,98,276,1,9,60,0,,,Arizona St.,College Stats,EleyMo00
5,129,BAL,Doug Nettles,DB,23,1980,0,0,2,16,16,73,0,0,0,0,0,0,0,0,0,0,0,5,,Vanderbilt,,NettDo20
5,130,MIA,Cleveland Vann,LB,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,,-9999
6,131,KAN,Jay Washington,RB,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,College Stats,-9999
6,132,NYG,Jim Pietrzak,C,21,1987,0,0,0,22,14,140,0,0,0,0,0,0,0,0,0,0,0,,2.0,Eastern Michigan,,PietJi20
6,133,SDG,Jesse Freitas,QB,22,1975,0,0,0,5,5,13,98,219,1244,8,13,17,72,0,0,0,0,,,San Diego St.,College Stats,FreiJe00
6,134,GNB,Don Woods,RB,23,1980,0,0,4,35,,85,3,8,45,2,1,763,3087,16,145,1358,5,,,New Mexico,College Stats,WoodDo00
6,135,NYJ,Bill Wyman,C,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats,-9999
6,136,MIA,Randy Crowder,DT,22,1980,0,0,3,25,16,71,0,0,0,0,0,0,0,0,0,0,0,,19.0,Penn St.,,CrowRa20
6,137,NYJ,Wayne Jones,RB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,College Stats,-9999
6,138,SFO,Mike Raines,DT,21,1974,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,,RainMi20
6,139,DET,Willie Burden,RB,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,College Stats,-9999
6,140,BAL,Danny Rhodes,LB,23,1974,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Arkansas,,RhodDa20
6,141,NWE,Chuck Ramsey,P,22,1984,0,0,0,14,,117,1,2,6,0,0,6,-15,0,0,0,0,,,Wake Forest,College Stats,RamsCh20
6,142,GNB,Ken Payne,WR,23,1978,0,0,2,17,14,60,0,0,0,0,0,2,15,0,116,1633,6,,,Langston,,PaynKe00
6,143,DET,Jim Davis,G,,,0,0,0,,,,,,,,,,,,,,,,,Alcorn St.,,-9999
6,144,WAS,Jon Keyworth,RB,23,1980,0,0,5,29,,95,1,1,32,1,0,699,2653,22,141,1057,3,,,Colorado,College Stats,KeywJo00
6,145,DEN,John Winesberry,WR,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,College Stats,-9999
6,146,CLE,Billy Pritchett,RB,23,1977,0,0,0,3,2,29,0,0,0,0,0,92,280,1,17,110,0,,,West Texas A&M,College Stats,PritBi00
6,147,ATL,Doyle Orange,RB,,,0,0,0,,,,,,,,,,,,,,,,,Southern Miss,College Stats,-9999
6,148,OAK,James McAlister,RB,23,1978,0,0,0,7,,43,0,0,0,0,0,190,677,3,30,218,2,,,UCLA,College Stats,McAlJa00
6,149,PIT,Jim Wolf,DT,22,1976,0,0,0,7,4,25,0,0,0,0,0,0,0,0,0,0,0,,1.0,Prairie View A&M,,WolfJi20
6,150,PIT,Rich Druschel,T,22,1974,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina St.,,DrusRi20
6,151,DAL,Jimmy Bright,DB,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,,-9999
6,152,CIN,Robin Sinclair,DB,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,,-9999
6,153,CIN,Bill Bryant,DB,23,1978,0,0,2,15,,42,0,0,0,0,0,0,0,0,0,0,0,3,,Grambling St.,,BryaBi21
6,154,HOU,Booker Brown,T,21,1977,0,0,0,4,,17,0,0,0,0,0,0,0,0,0,0,0,,,USC,College Stats,BrowBo20
6,155,MIN,Mark Kellar,RB,22,1978,0,0,0,0,0,33,0,0,0,0,0,25,74,0,5,17,0,,,Northern Illinois,College Stats,KellMa00
6,156,MIA,Bob Wolfe,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
7,157,HOU,Leonard Fairley,DB,23,1974,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,Alcorn St.,,FairLe20
7,158,RAM,John Harvey,RB,,,0,0,0,,,,,,,,,,,,,,,,,Texas-Arlington,,-9999
7,159,NYG,Marty Woolbright,TE,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,College Stats,-9999
7,160,CHI,Jack Ettinger,WR,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats,-9999
7,161,BAL,Noah Jackson,G,23,1984,0,0,9,42,,131,0,0,0,0,0,0,0,0,1,17,0,,,Tampa,,JackNo20
7,162,NYJ,Burney Veazey,TE,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats,-9999
7,163,CLE,Bob Herrick,WR,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
7,164,MIA,Carl Swierc,WR,,,0,0,0,,,,,,,,,,,,,,,,,Rice,College Stats,-9999
7,165,PIT,Allen Sitterle,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,,-9999
7,166,SFO,Kermit Johnson,RB,22,1976,0,0,0,1,1,22,0,0,0,0,0,36,124,1,1,11,0,,,UCLA,College Stats,JohnKe02
7,167,PHI,Willie Cullars,DE,23,1974,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,1.0,Kansas St.,,CullWi20
7,168,GNB,Bart Purvis,T,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,,-9999
7,169,DET,Efren Herrera,K,23,1982,1,1,0,24,,106,0,0,0,0,0,0,0,0,2,29,0,,,UCLA,,herreefr01
7,170,BAL,Dan Dickel,LB,22,1978,0,0,0,12,11,60,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Iowa,,DickDa20
7,171,CLE,Gerry Sullivan,T,22,1981,0,0,2,24,24,119,0,0,0,0,0,0,0,0,0,0,0,,,Illinois,,SullGe22
7,172,KAN,LeRoy Hegge,DE,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota-Springfield,,-9999
7,173,ATL,James Coode,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,-9999
7,174,BAL,Freddie Scott,WR,22,1983,0,0,6,41,6,132,0,1,0,0,0,25,191,1,262,4270,20,,,Amherst,,ScotFr01
7,175,OAK,Rod Garcia,K,,,0,0,0,,,,,,,,,,,,,,,,,Stanford,,-9999
7,176,DAL,Raymond Nester,LB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,-9999
7,177,CIN,Ken Sawyer,DB,22,1974,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,,,Syracuse,,SawyKe20
7,178,NWE,Maury Damkroger,LB,22,1975,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,College Stats,DamkMa20
7,179,PIT,Scott Garske,TE,,,0,0,0,,,,,,,,,,,,,,,,,Eastern Michigan,,-9999
7,180,WAS,Mike Varty,LB,22,1975,0,0,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,,VartMi20
7,181,MIN,Fred Tabron,RB,,,0,0,0,,,,,,,,,,,,,,,,,Missouri State,,-9999
7,182,MIA,Joe Sullivan,G,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,-9999
8,183,HOU,Mike McCoy,DB,,,0,0,0,,,,,,,,,,,,,,,,,Western Kentucky,,-9999
8,184,NYG,Ezil Bibbs,DE,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,,-9999
8,185,SDG,Tom Forrest,G,22,1974,0,0,0,2,,8,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,,ForrTo20
8,186,CHI,Alan Chadwick,QB,,,0,0,0,,,,,,,,,,,,,,,,,East Tennessee St.,,-9999
8,187,NYJ,Greg Gantt,P,22,1975,0,0,0,2,2,28,1,1,1,0,0,0,0,0,0,0,0,,,Alabama,College Stats,GantGr20
8,188,BAL,Greg Latta,TE,21,1979,0,0,3,12,,73,0,0,0,0,0,2,-8,0,90,1081,7,,,Morgan St.,,LattGr00
8,189,STL,Sergio Albert,K,22,1974,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,U.S. International,,AlbeSe20
8,190,CHI,Ken Grandberry,RB,22,1974,0,0,1,5,5,14,0,0,0,0,0,144,475,2,30,212,0,,,Washington St.,College Stats,GranKe00
8,191,SFO,Jim Schnietz,G,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,-9999
8,192,NYJ,Larry Lightfoot,RB,,,0,0,0,,,,,,,,,,,,,,,,,West Alabama,,-9999
8,193,PHI,Robert Woods,LB,,,0,0,0,,,,,,,,,,,,,,,,,Howard Payne,,-9999
