Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
3,69,CIN,Danny Reece,DB,21,1980,0,0,1,8,,72,0,0,0,0,0,0,0,0,3,84,0,1,1.0,USC,,ReecDa20
3,70,PIT,Ron Coder,G,22,1980,0,0,1,15,,53,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,,CodeRo20
3,71,ATL,Dave Scott,G,22,1982,0,0,5,30,30,98,0,0,0,0,0,0,0,0,0,0,0,,,Kansas,,ScotDa21
3,72,GNB,Mike McCoy,DB,23,1983,0,0,7,37,37,110,0,0,0,0,0,0,0,0,0,0,0,13,,Colorado,,McCoMi22
3,73,DAL,Duke Fergerson,WR,22,1980,0,0,1,7,,42,0,0,0,0,0,0,0,0,35,543,2,,,San Diego St.,College Stats,FergDu00
3,74,KAN,Gary Barbaro,DB,22,1982,0,3,7,50,50,101,0,0,0,0,0,0,0,0,0,0,0,39,1.0,Nicholls St.,,BarbGa00
3,75,DAL,John Smith,RB,,,0,0,0,,,,,,,,,,,,,,,,,Boise St.,,-9999
3,76,DET,John Woodcock,DT,22,1982,0,0,2,25,17,70,0,0,0,0,0,0,0,0,0,0,0,,27.0,Hawaii,,WoodJo21
3,77,NOR,Bob Simmons,G,22,1983,0,0,4,28,,88,0,0,0,0,0,0,0,0,0,0,0,,,Texas,College Stats,SimmBo20
3,78,BUF,Ben Williams,DE,22,1985,0,1,9,57,57,147,0,0,0,0,0,0,0,0,0,0,0,2,52.0,Mississippi,,WillBe00
3,79,KAN,Henry Marshall,WR,22,1987,0,0,10,54,54,165,0,3,0,0,1,24,257,2,416,6545,33,,,Missouri,College Stats,MarsHe00
3,80,MIA,Duriel Harris,WR,21,1985,0,0,5,53,50,127,0,0,0,0,0,3,33,0,302,5055,20,,,New Mexico St.,College Stats,HarrDu00
3,81,BAL,Ed Simonini,LB,22,1982,0,0,4,27,26,83,0,0,0,0,0,0,0,0,0,0,0,3,1.0,Texas A&M,College Stats,SimoEd20
3,82,CIN,Reggie Williams,LB,21,1989,0,0,14,69,69,206,0,0,0,0,0,0,0,0,0,0,0,16,63.5,Dartmouth,,WillRe20
3,83,STL,Brad Oates,T,22,1981,0,0,1,14,9,67,0,0,0,0,0,0,0,0,0,0,0,,,BYU,College Stats,OateBr20
3,84,OAK,Rik Bonness,LB,22,1979,0,0,0,11,3,59,0,0,0,0,0,0,0,0,0,0,0,,1.0,Nebraska,College Stats,BonnRi20
3,85,MIN,Wes Hamilton,G,23,1984,0,0,6,40,40,116,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,,HamiWe20
3,86,RAM,Jackie Slater HOF,T,22,1995,0,7,13,88,88,259,0,0,0,0,0,0,0,0,0,0,0,,,Jackson St.,,SlatJa00
3,87,DAL,Butch Johnson,WR,22,1985,0,0,2,28,22,144,0,0,0,0,0,5,22,0,193,3091,28,,,UC Riverside,,JohnBu00
3,88,PIT,Ernest Pough,WR,24,1978,0,0,0,3,3,40,0,0,0,0,0,5,41,0,10,166,1,,,Texas Southern,,PougEr00
3,89,SEA,Rick Engles,P,22,1978,0,0,0,3,2,22,2,2,6,0,0,4,53,0,0,0,0,,,Tulsa,,EnglRi20
3,90,BAL,Ron Lee,RB,22,1978,0,0,0,9,9,42,0,0,0,0,0,206,940,5,24,160,1,,,West Virginia,College Stats,LeexRo00
3,91,TAM,Steve Maughan,LB,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,,-9999
3,92,SEA,Don Bitterlich,K,22,1976,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Temple,,BittDo20
4,93,SEA,Steve Myer,QB,22,1979,0,0,0,4,4,12,83,160,851,6,14,9,11,0,0,0,0,,,New Mexico,College Stats,MyerSt00
4,94,SDG,Bob Horn,LB,22,1983,0,0,5,37,32,109,0,0,0,0,0,0,0,0,0,0,0,7,1.0,Oregon St.,,HornBo20
4,95,NOR,Tinker Owens,WR,21,1980,0,0,1,7,7,48,0,0,0,0,0,0,0,0,60,785,4,,,Oklahoma,College Stats,OwenTi00
4,96,RAM,Gerald Taylor,WR,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,,-9999
4,97,CLE,Gene Swick,QB,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats,-9999
4,98,MIA,Melvin Mitchell,G,23,1980,0,0,0,10,8,34,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,MitcMe21
4,99,CLE,Mike St. Clair,DE,23,1982,0,0,2,16,13,91,0,0,0,0,0,0,0,0,0,0,0,,21.0,Grambling St.,,St.CMi20
4,100,SFO,Steve Rivera,WR,22,1977,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,14,0,,,California,College Stats,RiveSt00
4,101,GNB,Tom Perko,LB,22,1976,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,Pittsburgh,,PerkTo20
4,102,ATL,Walt Brett,G,,,0,0,0,,,,,,,,,,,,,,,,,Montana,,-9999
4,103,CHI,John Sciarra,DB,22,1983,0,0,0,8,,76,0,1,0,0,0,12,22,2,0,0,0,4,,UCLA,College Stats,SciaJo20
4,104,NYG,Gordon Bell,RB,22,1978,0,0,0,4,4,30,0,0,0,0,0,90,319,2,32,259,0,,,Michigan,College Stats,BellGo00
4,105,NYG,Harry Carson HOF,LB,22,1988,0,9,13,95,95,173,0,0,0,0,0,0,0,0,1,13,1,11,19.0,South Carolina St.,,CarsHa00
4,106,CIN,Tony Davis,RB,23,1981,0,0,0,5,4,89,0,0,0,0,0,91,345,5,27,250,1,,,Nebraska,College Stats,DaviTo00
4,107,DEN,Craig Penrose,QB,23,1979,0,0,0,3,3,18,55,117,711,5,12,7,21,0,0,0,0,,,San Diego St.,College Stats,PenrCr00
4,108,CHI,Wayne Rhodes,DB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,-9999
4,109,BUF,Dan Jilek,LB,22,1979,0,0,2,14,14,58,0,0,0,0,0,0,0,0,0,0,0,2,2.0,Michigan,,JileDa20
4,110,OAK,Herb McMath,DT,22,1977,0,0,0,7,4,22,0,0,0,0,0,0,0,0,0,0,0,,2.0,Morningside,,McMaHe20
4,111,PHI,Mike Smith,DE,,,0,0,0,,,,,,,,,,,,,,,,,Florida,,-9999
4,112,PIT,Wonder Monds,DB,24,1978,0,0,0,3,,16,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,,MondWo20
4,113,SDG,Ron Singleton,T,24,1980,0,0,2,23,4,59,0,0,0,0,0,0,0,0,0,0,0,,,Grambling St.,,SingRo20
4,114,STL,Pat Tilley,WR,23,1986,0,1,8,53,53,147,0,0,0,0,0,1,32,0,468,7005,37,,,Louisiana Tech,College Stats,TillPa00
4,115,SDG,Artie Owens,WR,23,1980,0,0,0,6,6,64,0,0,0,0,0,41,154,1,27,418,2,,,West Virginia,College Stats,OwenAr00
4,116,CIN,Greg Fairchild,G,22,1978,0,0,0,7,6,27,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,,FairGr20
4,117,HOU,Steve Largent HOF,WR,21,1989,1,7,14,103,,200,2,7,29,0,0,17,83,1,819,13089,100,,,Tulsa,College Stats,LargSt00
4,118,MIN,Leonard Willis,WR,23,1979,0,0,0,1,0,36,0,0,0,0,0,0,0,0,2,41,0,,,Ohio St.,College Stats,WillLe00
4,119,DAL,Tom Rafferty,C,22,1989,0,0,13,71,71,203,0,0,0,0,0,0,0,0,1,8,0,,,Penn St.,,RaffTo20
4,120,PIT,Theo Bell,WR,22,1985,0,0,1,21,9,127,0,0,0,0,0,2,12,0,136,2375,8,,,Arizona,College Stats,BellTh00
4,121,TAM,Richard Appleby,WR,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats,-9999
4,122,SEA,Randy Johnson,G,23,1978,0,0,0,2,,22,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats,JohnRa20
4,123,SEA,Andy Bolton,RB,22,1978,0,0,0,0,0,32,0,0,0,0,0,20,80,0,1,6,0,,,Fisk,,BoltAn00
4,124,TAM,Everett Little,G,22,1976,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,Houston,,LittEv20
5,125,TAM,Mishael Kelson,DB,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,,-9999
5,126,SEA,Don Dufek,DB,22,1984,0,0,0,11,11,95,0,0,0,0,0,0,0,0,0,0,0,3,2.0,Michigan,,DufeDo20
5,127,NOR,Scott Parrish,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,,-9999
5,128,RAM,Carl Ekern,LB,22,1988,0,1,8,55,55,166,0,0,0,0,0,0,0,0,0,0,0,5,2.0,San Jose St.,,EkerCa00
5,129,NYJ,Steve King,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,-9999
5,130,CLE,Henry Sheppard,G,23,1981,0,0,4,30,30,82,0,0,0,0,0,0,0,0,0,0,0,,,SMU,,ShepHe20
5,131,SDG,Woodrow Lowe,LB,22,1986,0,0,11,58,58,164,0,0,0,0,0,0,0,0,0,0,0,21,26.0,Alabama,College Stats,LoweWo20
5,132,GNB,Aundra Thompson,WR,23,1982,0,0,3,15,12,83,0,0,0,0,0,13,16,0,109,1792,8,,,Texas A&M-Commerce,,ThomAu00
5,133,MIN,Steve Wagner,DB,22,1980,0,0,0,11,,61,0,0,0,0,0,1,16,0,0,0,0,,,Wisconsin,,WagnSt20
5,134,BAL,Sanders Shiver,LB,22,1985,0,0,4,28,27,132,0,0,0,0,0,0,0,0,0,0,0,5,5.0,Carson-Newman,,ShivSa20
5,135,PHI,Greg Johnson,DT,22,1977,0,0,0,4,,7,0,0,0,0,0,0,0,0,0,0,0,1,,Florida St.,,JohnGr20
5,136,NYG,Melvin Wilson,DB,,,0,0,0,,,,,,,,,,,,,,,,,Cal State-Northridge,,-9999
5,137,KAN,Willie Lee,DT,26,1977,0,0,1,6,6,28,0,0,0,0,0,0,0,0,0,0,0,,6.0,Bethune-Cookman,,LeexWi20
5,138,CIN,Willie Shelby,RB,23,1978,0,0,0,1,1,30,0,0,0,0,0,7,14,0,2,14,0,,,Alabama,College Stats,ShelWi00
5,139,DEN,Lonnie Perrin,RB,24,1979,0,0,0,12,12,58,0,0,0,0,0,262,1047,9,21,222,2,,,Illinois,College Stats,PerrLo00
5,140,SFO,Tony Leonard,DB,23,1979,0,0,2,14,13,43,0,0,0,0,0,0,0,0,0,0,0,5,,Virginia Union,,LeonTo21
5,141,STL,Wayne Morris,RB,22,1984,0,0,7,30,30,120,0,0,0,0,0,899,3387,38,156,1190,5,,,SMU,College Stats,MorrWa00
5,142,BUF,Fred Coleman,TE,23,1976,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,La-Monroe,College Stats,ColeFr21
5,143,BAL,Mike Kirkland,QB,22,1978,0,0,0,1,1,16,19,41,211,1,8,8,35,0,0,0,0,,,Arkansas,College Stats,KirkMi00
5,144,KAN,Jimbo Elrod,LB,22,1979,0,0,0,5,4,40,0,0,0,0,0,0,0,0,0,0,0,1,3.0,Oklahoma,College Stats,ElroJi20
5,145,DET,Steadman Scavella,LB,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,-9999
5,146,OAK,Fred Steinfort,K,23,1983,0,0,0,9,1,64,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,,steinfre01
5,147,CIN,Scott Perry,DB,22,1980,0,0,1,15,14,63,0,0,0,0,0,0,0,0,0,0,0,4,,Williams,,PerrSc20
5,148,WAS,Mike Hughes,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,,-9999
5,149,RAM,Ken Bordelon,LB,22,1982,0,0,2,16,,82,0,0,0,0,0,0,0,0,0,0,0,3,2.0,LSU,,BordKe20
5,150,MIN,Keith Barnette,RB,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,College Stats,-9999
5,151,DAL,Wally Pesuit,G,22,1980,0,0,0,11,,48,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,,PesuWa20
5,152,PIT,Rodney Norton,LB,,,0,0,0,,,,,,,,,,,,,,,,,Rice,,-9999
5,153,SEA,Ernie Jones,DB,23,1979,0,0,1,13,1,44,0,0,0,0,0,0,0,0,0,0,0,6,,Miami (FL),,JoneEr21
5,154,TAM,Steve Wilson,C,22,1985,0,0,7,36,36,125,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,,WilsSt22
5,155,RAM,Dwight Scales,WR,23,1984,0,0,0,12,3,90,0,0,0,0,0,0,0,0,56,1120,4,,,Grambling St.,,ScalDw00
5,156,SEA,Larry Bates,RB,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),College Stats,-9999
6,157,SEA,Al Darby,TE,21,1978,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,Florida,College Stats,DarbAl20
6,158,TAM,Curtis Jordan,DB,22,1986,0,0,6,37,13,145,0,0,0,0,0,0,0,0,0,0,0,17,3.0,Texas Tech,,JordCu20
6,159,PIT,Gary Dunn,NT,23,1987,0,0,8,51,51,146,0,0,0,0,0,0,0,0,0,0,0,,35.0,Miami (FL),,DunnGa20
6,160,NOR,Terry Stieve,G,22,1984,0,0,7,41,5,113,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,,StieTe20
6,161,CHI,Dan Jiggetts,T,22,1982,0,0,0,14,14,98,0,0,0,0,0,0,0,0,0,0,0,,,Harvard,,JiggDa20
6,162,NYG,Dan Lloyd,LB,22,1979,0,0,1,11,11,57,0,0,0,0,0,0,0,0,0,0,0,2,1.5,Washington,,LloyDa20
6,163,NYJ,Bob Martin,LB,22,1979,0,0,2,13,12,49,0,0,0,0,0,0,0,0,0,0,0,5,2.5,Nebraska,,MartBo20
6,164,BUF,Leslie Benson,DE,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,,-9999
6,165,PHI,Kirk Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Howard Payne,,-9999
6,166,KAN,Steve Taylor,DB,22,1976,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,Kansas,,TaylSt20
6,167,KAN,Bob Gregolunas,LB,,,0,0,0,,,,,,,,,,,,,,,,,Northern Illinois,,-9999
6,168,SFO,Robert Pennywell,LB,21,1980,0,0,3,23,,61,0,0,0,0,0,0,0,0,0,0,0,3,9.0,Grambling St.,,PennRo20
6,169,ATL,Stan Varner,DT,,,0,0,0,,,,,,,,,,,,,,,,,BYU,,-9999
6,170,NWE,Greg Boyd,DE,23,1984,0,0,0,10,6,82,0,0,0,0,0,0,0,0,0,0,0,,14.0,San Diego St.,,BoydGr20
6,171,BUF,Scott Piper,WR,22,1976,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,,,Arizona,College Stats,PipeSc20
6,172,KAN,Calvin Harper,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois St.,,-9999
6,173,HOU,Todd Simonsen,T,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota St.,,-9999
6,174,MIA,Gary Davis,RB,22,1981,0,0,0,23,22,80,0,0,0,0,0,324,1410,7,83,671,1,,,Cal Poly-San Luis Obispo,,DaviGa00
6,175,BUF,Darnell Powell,RB,22,1978,0,0,0,1,0,25,0,0,0,0,0,31,117,1,1,6,0,,,Chattanooga,,PoweDa00
6,176,CIN,Orlando Nelson,TE,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats,-9999
6,177,SFO,Scott Bull,QB,23,1978,0,0,0,5,5,36,76,193,992,3,17,49,186,3,0,0,0,,,Arkansas,College Stats,BullSc00
6,178,SDG,Calvin Lane,DB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
6,179,WAS,Tommy Marvaso,DB,22,1977,0,0,0,3,,14,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,,MarvTo20
6,180,MIN,Terry Egerdahl,DB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota-Duluth,,-9999
6,181,DAL,Greg McGuire,T,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,,-9999
6,182,PIT,Jack Deloplaine,RB,22,1979,0,0,0,1,1,40,0,0,0,0,0,37,165,2,3,16,0,,,Salem,,DeloJa00
7,183,TAM,Parnell Dickinson,QB,23,1976,0,0,0,1,1,8,15,39,210,1,5,13,103,0,0,0,0,,,Miss. Valley St.,,DickPa00
7,184,SEA,Lodie Dixon,DT,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas St.,,-9999
7,185,MIA,Joe Ingersoll,G,,,0,0,0,,,,,,,,,,,,,,,,,UNLV,,-9999
7,186,DAL,Greg Schaum,DE,22,1978,0,0,0,6,3,26,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,,SchaGr20
7,187,CIN,Bob Bateman,QB,,,0,0,0,,,,,,,,,,,,,,,,,Brown,College Stats,-9999
7,188,NYJ,Abdul Salaam,DT,23,1983,0,0,6,36,36,97,0,0,0,0,0,0,0,0,0,0,0,,21.0,Kent St.,,SalaAb20
